GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
AP009379	1	122345	51.04009154	IncFIC,IncFIA,rep_cluster_2131,IncFIB	CP003035,000136__AP014877_00014,CP030770_00142,000096__NC_019117_00097	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017630_00031,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,NC_019072_00073	MOBF	NC_010600	Conjugative	AP009379	0	109	AP009379	2377	2560	2729	2903	3139	3404	3702	4117	4662	5461	8346
AP010805	1	190974	62.95883209	rep_cluster_647	002102__AP017658_00105	MOBP	NC_014007_00175	MPF_F	NC_014007_00102,NC_014007_00106,NC_014007_00109,NC_014007_00110,NC_014007_00114,NC_014007_00120,NC_014007_00164,NC_014007_00169,NC_014007_00174	-	-	Conjugative	AP010805	0	5153	AP010805	1673	1777	1860	1928	2020	2113	2234	2401	2585	2839	3798
AP010806	1	31776	63.68957704	rep_cluster_754	002232__NC_019376_00020	MOBQ	NC_020542_00048	MPF_T	NC_014005_00036	-	-	Conjugative	AP010806	0	3202	AP010806	1748	1857	1947	2023	2120	2224	2352	2527	2713	2970	3933
AP010807	1	5398	60.9855502	rep_cluster_1833	001259__CP005093	MOBQ	NC_014009_00003	-	-	-	-	Mobilizable	AP010807	0	5461	AP010807	2520	2721	2916	3125	3403	3740	4155	4735	5568	6861	11435
AP010873	1	9139	27.57413284	rep_cluster_1334	000653__AP010873_00001	-	-	-	-	-	-	Non-mobilizable	AP010873	0	8148	AP010873	763	803	839	871	904	935	983	1073	1170	1317	1808
AP010905	1	58704	58.02500681	-	-	-	-	-	-	-	-	Non-mobilizable	AP010905	0	7443	AP010905	1446	1528	1592	1643	1714	1784	1871	2005	2159	2370	3169
AP010906	1	8867	37.1715349	-	-	-	-	-	-	-	-	Non-mobilizable	AP010906	0	8149	AP010906	5192	5539	5899	6286	6755	7312	7977	8819	9920	11551	17447
AP010952	1	261596	65.88174131	rep_cluster_1806	001227__CP007798_00001	MOBP	NC_013860_00088	-	-	-	-	Mobilizable	AP010952	0	6385	AP010952	3113	3349	3569	3805	4108	4461	4902	5503	6366	7704	12387
AP011122	1	191799	53.36211346	-	-	MOBP	NC_013210_00118	-	-	-	-	Mobilizable	AP011122	0	4376	AP011122	2630	2842	3045	3262	3549	3889	4310	4895	5730	7026	11621
AP011123	1	182940	53.4967749	rep_cluster_1288	000606__CP021511_00156	MOBP	NC_013210_00118	MPF_I	NC_013211_00105,NC_013211_00112	-	-	Conjugative	AP011123	0	4375	AP011123	2630	2842	3045	3263	3550	3891	4312	4897	5732	7028	11623
AP011124	1	49961	53.88202798	rep_cluster_762	002241__CP019879	MOBP,MOBQ	NC_013210_00118,NC_016028_00030	-	-	-	-	Mobilizable	AP011124	0	2767	AP011124	2612	2821	3021	3236	3518	3858	4276	4859	5694	6990	11584
AP011125	1	3204	53.74531835	-	-	MOBQ	NC_013213_00002	-	-	-	-	Mobilizable	AP011125	0	8135	AP011125	1231	1304	1358	1398	1458	1512	1586	1710	1842	2023	2684
AP011126	1	3035	55.78253707	-	-	-	-	-	-	-	-	Non-mobilizable	AP011126	0	7021	AP011126	2502	2703	2898	3107	3385	3722	4137	4717	5550	6843	11417
AP011127	1	1815	58.56749311	-	-	-	-	-	-	-	-	Non-mobilizable	AP011127	0	7484	AP011127	2504	2705	2900	3109	3387	3724	4139	4719	5552	6845	11419
AP011530	1	308544	24.46360973	rep_cluster_145	000791__AP011530_00235	-	-	MPF_I	NC_013940_00030	-	-	Non-mobilizable	AP011530	0	8150	AP011530	3711	3974	4225	4499	4835	5221	5686	6329	7230	8628	13570
AP011542	1	5838	40.75025694	Col(SD853)	NC_015392	MOBV,MOBV	NC_005311_00009,LN999830_00004	-	-	-	-	Mobilizable	AP011542	0	517	AP011542	4369	4707	5056	5427	5880	6426	7070	7892	8984	10599	16389
AP011942	1	9129	34.1329828	rep_cluster_137	000697__KM583812_00001	MOBP	NC_014257_00004	-	-	-	-	Mobilizable	AP011942	0	3468	AP011942	791	832	872	906	941	975	1025	1120	1218	1366	1866
AP011944	1	2637	36.74630262	rep_cluster_60	002034__AP011944_00001	-	-	-	-	-	-	Non-mobilizable	AP011944	0	4728	AP011944	786	827	865	897	930	964	1013	1106	1204	1352	1850
AP011958	1	106510	53.46915783	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	NC_007208_00043	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_013437_00116,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NC_021155_00062	-	-	Conjugative	AP011958	0	19	AP011958	2347	2520	2680	2841	3051	3286	3548	3909	4345	4939	7199
AP011959	1	8670	60.94579008	IncQ1	000192__AM183225_00009	MOBQ	CP022499	-	-	MOBQ	KU674895	Mobilizable	AP011959	0	184	AP011959	2232	2388	2532	2676	2856	3060	3291	3604	3986	4508	6497
AP012043	1	1729	60.90225564	-	-	-	-	-	-	-	-	Non-mobilizable	AP012043	0	8151	AP012043	5193	5540	5900	6287	6756	7313	7978	8820	9921	11552	17448
AP012045	1	60586	43.32849173	-	-	MOBP	AP012045_00030	MPF_T	NC_016046_00033,NC_016046_00036	-	-	Conjugative	AP012045	0	8152	AP012045	4873	5218	5577	5961	6428	6982	7638	8473	9572	11197	17047
AP012049	1	1989	46.60633484	Inc13	000056__AP012049_00002	-	-	-	-	-	-	Non-mobilizable	AP012049	0	8153	AP012049	5194	5541	5901	6288	6757	7314	7979	8821	9922	11553	17449
AP012158	1	14902	35.97503691	-	-	-	-	-	-	-	-	Non-mobilizable	AP012158	0	8154	AP012158	4378	4717	5067	5441	5895	6442	7089	7911	9003	10620	16419
AP012168	1	42449	41.12935523	rep_cluster_707	002174__CP006038_00005	MOBQ	NC_006377_00033	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	AP012168	0	4339	AP012168	3968	4254	4544	4854	5220	5644	6163	6859	7819	9267	14351
AP012169	1	35388	39.5529558	-	-	MOBQ	NC_020821_00023	-	-	-	-	Mobilizable	AP012169	0	2813	AP012169	3998	4298	4595	4920	5299	5740	6275	6982	7949	9398	14498
AP012170	1	35340	36.85625354	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012170	0	7083	AP012170	4005	4306	4605	4931	5315	5763	6300	7015	7986	9438	14552
AP012171	1	25335	41.3104401	rep_cluster_731	002182__CP018327	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012171	0	2816	AP012171	4005	4306	4607	4934	5318	5766	6303	7018	7989	9441	14555
AP012172	1	17882	39.62084778	rep_cluster_731	002182__CP018327	-	-	-	-	-	-	Non-mobilizable	AP012172	0	4242	AP012172	4042	4347	4650	4982	5373	5831	6381	7109	8093	9555	14704
AP012173	1	11627	35.69278404	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012173	0	7703	AP012173	3871	4141	4400	4686	5031	5427	5908	6577	7513	8948	13982
AP012174	1	10300	35.76699029	rep_cluster_2119	CP005948	-	-	-	-	-	-	Non-mobilizable	AP012174	0	3005	AP012174	3908	4183	4453	4748	5099	5507	6004	6683	7631	9073	14128
AP012175	1	8556	34.40860215	rep_cluster_1058	000300__NC_008499_00039	-	-	-	-	-	-	Non-mobilizable	AP012175	0	3064	AP012175	3897	4172	4435	4728	5077	5481	5976	6655	7600	9041	14088
AP012176	1	5866	39.68632799	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012176	0	7703	AP012176	3871	4141	4400	4686	5031	5427	5909	6578	7514	8949	13983
AP012201	1	177718	29.19006516	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012201	0	7968	AP012201	767	807	843	875	908	939	987	1077	1174	1321	1812
AP012223	1	148801	64.40010484	rep_cluster_647	002102__AP017658_00105	MOBP	AP012223_00131	MPF_T	NC_015974_00107,NC_015974_00110,NC_015595_00083,NC_015595_00082,NC_015974_00115	-	-	Conjugative	AP012223	0	3209	AP012223	1709	1814	1900	1969	2063	2159	2282	2452	2636	2891	3852
AP012274	1	10497	53.92016767	-	-	-	-	-	-	-	-	Non-mobilizable	AP012274	0	8133	AP012274	1093	1153	1204	1243	1297	1342	1405	1515	1631	1796	2418
AP012275	1	13478	50.03709749	-	-	-	-	-	-	-	-	Non-mobilizable	AP012275	0	8134	AP012275	1093	1153	1204	1243	1298	1343	1406	1516	1632	1797	2419
AP012283	1	199075	29.10310185	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012283	0	7968	AP012283	767	807	843	875	908	939	987	1077	1174	1322	1815
AP012293	1	94348	46.08364777	-	-	-	-	-	-	-	-	Non-mobilizable	AP012293	0	8129	AP012293	98	100	102	103	108	112	117	124	127	138	206
AP012294	1	72893	45.65870523	-	-	-	-	-	-	-	-	Non-mobilizable	AP012294	0	8155	AP012294	97	99	101	102	107	111	116	123	126	137	205
AP012295	1	29913	42.04192157	-	-	MOBQ	NC_017070_00013	-	-	-	-	Mobilizable	AP012295	0	8131	AP012295	100	102	104	105	110	114	119	126	129	140	208
AP012296	1	29781	48.37648165	rep_cluster_453	001797__NC_017077_00004	MOBF	NC_017077_00007	-	-	-	-	Mobilizable	AP012296	0	8132	AP012296	101	103	105	106	111	115	120	127	130	141	209
AP012297	1	4693	44.4278713	rep_cluster_408	001730__NC_017071_00001	-	-	-	-	-	-	Non-mobilizable	AP012297	0	8156	AP012297	5195	5542	5902	6289	6758	7315	7980	8822	9923	11554	17450
AP012298	1	2614	45.48584545	Inc13	000072__NC_017072_00001	-	-	-	-	-	-	Non-mobilizable	AP012298	0	2087	AP012298	41	42	42	43	47	49	51	56	58	67	128
AP012299	1	285449	49.9507793	-	-	-	-	-	-	-	-	Non-mobilizable	AP012299	0	8130	AP012299	99	101	103	104	109	113	118	125	128	139	207
AP012300	1	73380	44.81602617	-	-	-	-	-	-	-	-	Non-mobilizable	AP012300	0	8157	AP012300	5196	5543	5903	6290	6759	7316	7981	8823	9924	11555	17451
AP012301	1	35182	46.67159343	-	-	-	-	-	-	-	-	Non-mobilizable	AP012301	0	8158	AP012301	5197	5544	5904	6291	6760	7317	7982	8824	9925	11556	17452
AP012339	1	81157	69.98780142	-	-	MOBP	AP012339_00066	MPF_T	NC_017081_00056,NC_017081_00060,NC_017081_00065	-	-	Conjugative	AP012339	0	8159	AP012339	4431	4771	5122	5496	5952	6499	7147	7970	9062	10679	16479
AP012343	1	4161	54.5541937	rep_cluster_2020	001454__CP021655	MOBV	NC_019014_00001	-	-	-	-	Mobilizable	AP012343	0	4301	AP012343	1601	1702	1781	1846	1929	2015	2128	2290	2463	2708	3629
AP012542	1	11154	42.52286175	-	-	MOBP	NC_012222_00016	-	-	-	-	Mobilizable	AP012542	0	4642	AP012542	3863	4133	4391	4676	5019	5415	5896	6564	7500	8935	13967
AP012543	1	10775	40.21345708	rep_cluster_1629	001018__AP012543_00001	-	-	-	-	-	-	Non-mobilizable	AP012543	0	2956	AP012543	3861	4131	4388	4673	5016	5412	5892	6560	7496	8931	13961
AP012545	1	26706	44.12866023	-	-	MOBP	NC_015979_00031	-	-	-	-	Mobilizable	AP012545	0	3114	AP012545	3924	4206	4482	4780	5134	5550	6053	6740	7696	9142	14208
AP012550	1	43128	29.59562233	rep_cluster_1142,rep_cluster_1018,rep_cluster_1281	000421__NC_013320_00022,000268__U32369_00002,000598__NC_005208_00002	MOBQ,MOBV	NC_013653_00017,NC_022618_00010	MPF_T	NC_010279_00007,NC_013653_00035	-	-	Conjugative	AP012550	0	2197	AP012550	4317	4652	4996	5364	5809	6345	6976	7791	8869	10473	16201
AP012552	1	19174	48.43016585	-	-	MOBC	AP012552_00010	MPF_T	NC_022533_00012,NC_022533_00014,NC_022533_00016,NC_013284_00016	-	-	Conjugative	AP012552	0	1994	AP012552	2116	2265	2405	2540	2712	2898	3108	3378	3668	4075	5868
AP012553	1	38222	48.90900528	rep_cluster_972	002456__AP012553_00041	-	-	-	-	-	-	Non-mobilizable	AP012553	0	6426	AP012553	2274	2436	2586	2737	2930	3147	3388	3720	4124	4677	6802
AP012556	1	194711	66.46568504	-	-	MOBF	KR997898_00063	-	-	-	-	Mobilizable	AP012556	0	7472	AP012556	4683	5026	5382	5760	6223	6774	7424	8252	9349	10968	16778
AP012602	1	4158	36.41173641	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP012602	0	2257	AP012602	795	838	880	914	951	986	1039	1136	1236	1385	1885
AP013037	1	181920	36.23735708	Inc18	000083__NC_022879_00029	MOBP	NC_022879_00062	MPF_T	NC_022879_00047,NC_022879_00051	-	-	Conjugative	AP013037	0	7375	AP013037	4066	4371	4680	5015	5410	5876	6436	7170	8159	9624	14781
AP013038	1	82213	35.83496527	rep_cluster_185	001275__NC_022883_00027	MOBP	NC_021995_00038	MPF_T	NC_020208_00096	-	-	Conjugative	AP013038	0	2744	AP013038	4162	4479	4801	5151	5567	6065	6658	7422	8452	9971	15269
AP013039	1	38528	33.75207641	-	-	MOBT	HQ724512_00034	-	-	-	-	Mobilizable	AP013039	0	4434	AP013039	4063	4368	4676	5011	5406	5872	6432	7165	8154	9619	14775
AP013040	1	23629	35.26598671	-	-	-	-	-	-	-	-	Non-mobilizable	AP013040	0	4434	AP013040	4063	4368	4676	5011	5406	5872	6432	7166	8155	9620	14776
AP013041	1	2584	38.93188854	rep_cluster_943	002428__NC_022881_00001	-	-	-	-	-	-	Non-mobilizable	AP013041	0	2773	AP013041	3777	4041	4293	4569	4907	5293	5762	6413	7331	8757	13745
AP013062	1	309692	60.11165933	-	-	-	-	-	-	-	-	Non-mobilizable	AP013062	0	8160	AP013062	1491	1580	1650	1704	1779	1856	1954	2099	2264	2488	3372
AP013064	1	41517	61.46397861	IncP	000169__CP016835_00012	MOBP	NC_009739_00028	-	-	-	-	Mobilizable	AP013064	0	163	AP013064	2315	2485	2642	2799	3001	3227	3483	3833	4252	4827	6980
AP013065	1	58929	51.8980468	IncFII	CP001049	MOBF	AP013065_00059	-	-	-	-	Mobilizable	AP013065	0	4405	AP013065	2072	2217	2356	2490	2662	2847	3055	3324	3611	4016	5803
AP013067	1	86619	56.72542976	rep_cluster_1630	001027__NC_022358_00001	-	-	-	-	-	-	Non-mobilizable	AP013067	0	8161	AP013067	1582	1681	1759	1822	1904	1990	2098	2258	2428	2672	3581
AP014570	1	16368	63.06818182	-	-	-	-	-	-	-	-	Non-mobilizable	AP014570	0	8111	AP014570	1091	1151	1202	1241	1295	1340	1403	1513	1629	1794	2416
AP014581	1	194177	59.30568502	-	-	MOBH	AP014581_00097	-	-	-	-	Mobilizable	AP014581	0	7805	AP014581	2724	2938	3143	3363	3652	3995	4417	5005	5841	7137	11737
AP014611	1	169829	51.9958311	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	-	-	Conjugative	AP014611	0	152	AP014611	2422	2611	2790	2970	3218	3502	3836	4302	4950	5931	9438
AP014639	1	77793	49.29620917	-	-	-	-	-	-	-	-	Non-mobilizable	AP014639	0	8128	AP014639	5187	5534	5894	6281	6750	7307	7972	8814	9915	11546	17442
AP014641	1	44369	46.10426198	-	-	-	-	-	-	-	-	Non-mobilizable	AP014641	0	8127	AP014641	5186	5533	5893	6280	6749	7306	7971	8813	9914	11545	17441
AP014650	1	189354	39.52860779	rep_cluster_1254	000562__KT346360_00001	-	-	MPF_I	NZ_AFDA02000009_00090,NZ_AFDA02000009_00099,NZ_AFDA02000009_00100,NZ_AFDA02000009_00109	-	-	Non-mobilizable	AP014650	0	5822	AP014650	2242	2401	2546	2692	2874	3079	3312	3627	4015	4548	6577
AP014654	1	145082	46.15458844	IncFIB,IncFIA	000096__NC_019117_00097,CP022610_00144	MOBF	NC_010157_00072	-	-	-	-	Mobilizable	AP014654	0	2380	AP014654	2361	2539	2703	2868	3091	3334	3603	3982	4466	5161	7694
AP014659	1	212255	61.09066924	rep_cluster_602	002046__AP014659_00091	MOBQ	AP014659_00051	MPF_T	NC_007961_00020	-	-	Conjugative	AP014659	0	5500	AP014659	2884	3103	3315	3540	3837	4182	4612	5202	6042	7344	11954
AP014681	1	81630	40.42263874	rep_cluster_172,rep_cluster_1058	001134__CP003145_00001,000300__NC_008499_00039	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	AP014681	0	6518	AP014681	3881	4151	4410	4698	5044	5440	5923	6593	7529	8964	13998
AP014682	1	40971	39.42056577	rep_cluster_707	002176__NZ_AVAB01000114_00021	MOBQ,MOBP	NC_006377_00033,NC_015979_00031	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	AP014682	0	4344	AP014682	3968	4254	4545	4857	5225	5649	6168	6864	7824	9272	14356
AP014686	1	210438	61.56587689	rep_cluster_1965	001407__AP014686_00158	MOBQ	AP014686_00227	MPF_T	NC_011990_00129	-	-	Conjugative	AP014686	0	5498	AP014686	2884	3102	3314	3539	3835	4180	4610	5200	6040	7342	11952
AP014687	1	136288	61.13084057	rep_cluster_506	001879__NC_009475_00001	MOBP	NC_009475_00017	-	-	-	-	Mobilizable	AP014687	0	5501	AP014687	2885	3104	3316	3541	3838	4183	4613	5203	6043	7345	11955
AP014688	1	136153	61.66298209	rep_cluster_507	001880__NC_007961_00030	-	-	MPF_T	NC_007961_00025	-	-	Non-mobilizable	AP014688	0	5499	AP014688	2884	3102	3314	3539	3836	4181	4611	5201	6041	7343	11953
AP014707	1	85702	67.84439103	-	-	-	-	-	-	-	-	Non-mobilizable	AP014707	0	8162	AP014707	4874	5219	5578	5962	6429	6983	7639	8474	9573	11198	17048
AP014708	1	50170	70.33486147	-	-	-	-	-	-	-	-	Non-mobilizable	AP014708	0	6234	AP014708	2730	2944	3149	3369	3658	4001	4423	5011	5847	7143	11744
AP014709	1	38936	66.71717691	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014709	0	6235	AP014709	2731	2945	3150	3370	3659	4002	4424	5012	5848	7144	11745
AP014713	1	6220	33.10289389	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP014713	0	2076	AP014713	792	834	875	909	946	981	1034	1131	1231	1380	1880
AP014720	1	313409	63.34789365	-	-	MOBP	AP014720_00384	-	-	-	-	Mobilizable	AP014720	0	7777	AP014720	4813	5158	5517	5901	6367	6921	7575	8410	9509	11134	16984
AP014721	1	14696	60.41099619	-	-	-	-	-	-	-	-	Non-mobilizable	AP014721	0	8163	AP014721	5198	5545	5905	6292	6761	7318	7983	8825	9926	11557	17453
AP014801	1	111306	68.97561677	rep_cluster_567	001966__CP014598	-	-	-	-	-	-	Non-mobilizable	AP014801	0	6899	AP014801	1579	1678	1755	1818	1900	1986	2094	2254	2424	2667	3576
AP014802	1	106137	68.12515899	rep_cluster_565	001965__CP012664_00035	MOBP	NC_011960_00023	-	-	-	-	Mobilizable	AP014802	0	5452	AP014802	3185	3422	3644	3883	4189	4544	4990	5597	6469	7822	12529
AP014803	1	60897	67.3547137	rep_cluster_252	001530__CP010865_00002	-	-	-	-	-	-	Non-mobilizable	AP014803	0	7682	AP014803	3128	3364	3585	3822	4125	4478	4919	5523	6386	7725	12410
AP014804	1	146197	47.3559649	IncFIB,IncFIA,IncFIC	000096__NC_019117_00097,000136__AP014877_00014,CR942285	MOBF,MOBF	NC_011980_00044,MF535908_00027	MPF_F	08-5333_00200,NC_010719_00096,NC_010719_00097,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017630_00031,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	KY126370	Conjugative	AP014804	0	105	AP014804	2377	2560	2729	2903	3140	3410	3721	4160	4742	5590	8641
AP014805	1	83606	49.06346434	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	AP014805	0	8	AP014805	2353	2529	2690	2851	3064	3306	3569	3942	4418	5108	7615
AP014806	1	46693	51.95639603	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_Unknown	08-5333_00200	-	-	Conjugative	AP014806	0	2886	AP014806	2377	2560	2729	2903	3139	3406	3706	4128	4681	5485	8394
AP014807	1	8599	46.67984649	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	-	-	Mobilizable	AP014807	0	1114	AP014807	2261	2421	2570	2721	2910	3118	3355	3678	4080	4630	6716
AP014810	1	64864	66.85218303	rep_cluster_684	002149__CP001512	MOBQ	AP014810_00015	-	-	-	-	Mobilizable	AP014810	0	2167	AP014810	1462	1547	1611	1662	1733	1804	1893	2029	2184	2397	3201
AP014811	1	59879	64.39820304	-	-	MOBF	NC_012989_00023	-	-	-	-	Mobilizable	AP014811	0	6394	AP014811	2699	2912	3117	3335	3624	3965	4387	4973	5809	7105	11704
AP014812	1	42569	64.80302568	rep_cluster_433	001774__CP015370_00007	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014812	0	2169	AP014812	1462	1548	1613	1664	1735	1806	1895	2031	2186	2399	3203
AP014813	1	41417	62.47434628	-	-	MOBP	AP014813_00011	-	-	-	-	Mobilizable	AP014813	0	8164	AP014813	2525	2728	2923	3133	3413	3750	4165	4745	5578	6872	11447
AP014814	1	29506	64.18355589	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014814	0	4983	AP014814	2689	2902	3106	3324	3613	3954	4376	4961	5797	7093	11692
AP014816	1	60790	31.94110873	-	-	-	-	-	-	-	-	Non-mobilizable	AP014816	0	8122	AP014816	109	111	113	114	119	123	128	135	138	149	217
AP014817	1	57874	34.84466254	-	-	-	-	-	-	-	-	Non-mobilizable	AP014817	0	8123	AP014817	110	112	114	115	120	124	129	136	139	150	218
AP014818	1	17905	31.02485339	-	-	-	-	-	-	-	-	Non-mobilizable	AP014818	0	8165	AP014818	112	114	116	117	122	126	131	138	141	152	220
AP014819	1	16994	29.3044604	-	-	-	-	-	-	-	-	Non-mobilizable	AP014819	0	8166	AP014819	132	135	137	138	144	148	153	161	165	176	247
AP014820	1	5106	26.7528398	-	-	-	-	-	-	-	-	Non-mobilizable	AP014820	0	8167	AP014820	122	124	126	127	133	137	142	149	152	163	231
AP014822	1	41943	33.66711966	-	-	-	-	-	-	-	-	Non-mobilizable	AP014822	0	8125	AP014822	131	133	135	136	142	146	151	159	163	174	245
AP014823	1	29076	32.03329206	-	-	-	-	-	-	-	-	Non-mobilizable	AP014823	0	8126	AP014823	131	134	136	137	143	147	152	160	164	175	246
AP014824	1	49712	33.94351464	-	-	-	-	-	-	-	-	Non-mobilizable	AP014824	0	6400	AP014824	128	130	132	133	139	143	148	156	160	171	242
AP014825	1	48007	32.42027204	-	-	-	-	-	-	-	-	Non-mobilizable	AP014825	0	3502	AP014825	117	119	121	122	127	131	136	143	146	157	225
AP014826	1	32475	35.79676674	-	-	-	-	-	-	-	-	Non-mobilizable	AP014826	0	6401	AP014826	129	131	133	134	140	144	149	157	161	172	243
AP014827	1	10375	30.60240964	-	-	-	-	-	-	-	-	Non-mobilizable	AP014827	0	8168	AP014827	5199	5546	5906	6293	6762	7319	7984	8826	9927	11558	17454
AP014828	1	37779	36.73469388	-	-	-	-	-	-	-	-	Non-mobilizable	AP014828	0	8124	AP014828	111	113	115	116	121	125	130	137	140	151	219
AP014829	1	10930	29.68892955	-	-	-	-	-	-	-	-	Non-mobilizable	AP014829	0	8169	AP014829	133	136	138	139	145	149	154	162	166	177	248
AP014830	1	5754	31.92561696	-	-	-	-	-	-	-	-	Non-mobilizable	AP014830	0	8120	AP014830	118	120	122	123	128	132	137	144	147	158	226
AP014831	1	5251	32.24147781	-	-	-	-	-	-	-	-	Non-mobilizable	AP014831	0	8121	AP014831	118	120	122	123	129	133	138	145	148	159	227
AP014832	1	4576	27.62237762	-	-	-	-	-	-	-	-	Non-mobilizable	AP014832	0	8118	AP014832	120	122	124	125	131	135	140	147	150	161	229
AP014834	1	181769	32.52919915	rep_cluster_125	000558__CP013279	MOBP	NC_012579_00171	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Conjugative	AP014834	0	3262	AP014834	3664	3922	4168	4437	4770	5154	5615	6255	7154	8551	13441
AP014835	1	94818	33.06439706	rep_cluster_163	001021__NC_002146_00042	MOBP	AP014835_00002	MPF_T	NC_020240_00009	-	-	Conjugative	AP014835	0	3313	AP014835	3671	3929	4175	4444	4778	5162	5624	6264	7163	8560	13478
AP014837	1	6436	40.91050342	rep_cluster_1550	000918__AP014837_00001	-	-	-	-	-	-	Non-mobilizable	AP014837	0	8170	AP014837	5200	5547	5907	6294	6763	7320	7985	8827	9928	11559	17455
AP014859	1	183746	44.91090963	rep_cluster_1486,rep_cluster_557	000825__CP009849_00015,001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014859	0	7121	AP014859	1180	1248	1300	1339	1397	1447	1515	1633	1752	1922	2555
AP014860	1	69078	45.86409566	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014860	0	5866	AP014860	1181	1249	1301	1340	1398	1448	1516	1635	1755	1927	2572
AP014861	1	118241	44.11160257	rep_cluster_557	001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014861	0	7121	AP014861	1180	1248	1300	1339	1397	1447	1515	1633	1752	1923	2556
AP014863	1	59815	60.47646911	-	-	MOBP	AP014863_00037	-	-	-	-	Mobilizable	AP014863	0	2638	AP014863	1518	1613	1690	1751	1832	1915	2020	2176	2345	2575	3469
AP014866	1	293217	33.37971536	rep_cluster_125,rep_cluster_1721	000558__CP013279,001137__CP004861	-	-	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Non-mobilizable	AP014866	0	3244	AP014866	3663	3920	4166	4433	4766	5150	5611	6251	7150	8545	13418
AP014867	1	130548	32.82317615	rep_cluster_1721,rep_cluster_125	001137__CP004861,000558__CP013279	-	-	-	-	-	-	Non-mobilizable	AP014867	0	3251	AP014867	3663	3921	4167	4436	4769	5153	5614	6254	7153	8550	13423
AP014868	1	54355	34.49176709	rep_cluster_1721	001137__CP004861	MOBC	CP004862_00040	-	-	-	-	Mobilizable	AP014868	0	3236	AP014868	3637	3892	4131	4389	4718	5095	5554	6185	7076	8465	13307
AP014869	1	23773	33.07954402	-	-	-	-	-	-	-	-	Non-mobilizable	AP014869	0	3242	AP014869	3639	3894	4133	4391	4721	5100	5559	6190	7082	8471	13319
AP014870	1	14827	37.3777568	-	-	-	-	-	-	-	-	Non-mobilizable	AP014870	0	3966	AP014870	4994	5341	5700	6085	6552	7107	7768	8608	9707	11336	17211
AP014871	1	11769	31.78689778	rep_cluster_814	002297__NC_020250	MOBT	AP014871_00020	-	-	-	-	Mobilizable	AP014871	0	3163	AP014871	1069	1129	1180	1219	1270	1314	1375	1481	1593	1756	2363
