GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
AP010805	1	190974	62.95883209	rep_cluster_647	002102__AP017658_00105	MOBP	NC_014007_00175	MPF_F	NC_014007_00102,NC_014007_00106,NC_014007_00109,NC_014007_00110,NC_014007_00114,NC_014007_00120,NC_014007_00164,NC_014007_00169,NC_014007_00174	-	-	Conjugative	AP010805	0	5153	AP010805	2638	2716	2797	2902	3028	3189	3404	3676	3981	4395	6514
AP010806	1	31776	63.68957704	rep_cluster_754	002232__NC_019376_00020	MOBQ	NC_020542_00048	MPF_T	NC_014005_00036	-	-	Conjugative	AP010806	0	3202	AP010806	2629	2707	2788	2893	3019	3179	3394	3665	3970	4384	6497
AP010807	1	5398	60.9855502	rep_cluster_1833	001259__CP005093	MOBQ	NC_014009_00003	-	-	-	-	Mobilizable	AP010807	0	5461	AP010807	332	340	354	372	397	420	457	492	537	598	856
AP010873	1	9139	27.57413284	rep_cluster_1334	000653__AP010873_00001	-	-	-	-	-	-	Non-mobilizable	AP010873	0	8148	AP010873	6201	6327	6455	6640	6865	7150	7510	8019	8733	9841	16753
AP010905	1	58704	58.02500681	-	-	-	-	-	-	-	-	Non-mobilizable	AP010905	0	7443	AP010905	3146	3240	3336	3467	3623	3822	4087	4450	4895	5540	8733
AP010906	1	8867	37.1715349	-	-	-	-	-	-	-	-	Non-mobilizable	AP010906	0	8149	AP010906	6482	6608	6736	6921	7146	7431	7791	8300	9014	10122	17034
AP010952	1	261596	65.88174131	rep_cluster_1806	001227__CP007798_00001	MOBP	NC_013860_00088	-	-	-	-	Mobilizable	AP010952	0	6385	AP010952	114	120	128	138	150	162	180	199	220	243	401
AP011122	1	191799	53.36211346	-	-	MOBP	NC_013210_00118	-	-	-	-	Mobilizable	AP011122	0	4376	AP011122	4715	4841	4969	5154	5379	5664	6024	6533	7247	8355	15267
AP011123	1	182940	53.4967749	rep_cluster_1288	000606__CP021511_00156	MOBP	NC_013210_00118	MPF_I	NC_013211_00105,NC_013211_00112	-	-	Conjugative	AP011123	0	4375	AP011123	2656	2734	2815	2920	3047	3208	3426	3698	4006	4423	6548
AP011124	1	49961	53.88202798	rep_cluster_762	002241__CP019879	MOBP,MOBQ	NC_013210_00118,NC_016028_00030	-	-	-	-	Mobilizable	AP011124	0	2767	AP011124	2677	2758	2839	2944	3072	3234	3453	3728	4037	4457	6588
AP011125	1	3204	53.74531835	-	-	MOBQ	NC_013213_00002	-	-	-	-	Mobilizable	AP011125	0	8135	AP011125	6443	6569	6697	6882	7107	7392	7752	8261	8975	10083	16995
AP011126	1	3035	55.78253707	-	-	-	-	-	-	-	-	Non-mobilizable	AP011126	0	7021	AP011126	505	516	534	556	588	617	664	706	762	833	1120
AP011127	1	1815	58.56749311	-	-	-	-	-	-	-	-	Non-mobilizable	AP011127	0	7484	AP011127	2963	3053	3145	3266	3412	3599	3849	4170	4554	5099	7830
AP011530	1	308544	24.46360973	rep_cluster_145	000791__AP011530_00235	-	-	MPF_I	NC_013940_00030	-	-	Non-mobilizable	AP011530	0	8150	AP011530	2353	2428	2504	2598	2719	2861	3057	3313	3601	3995	6035
AP011542	1	5838	40.75025694	Col(SD853)	NC_015392	MOBV,MOBV	NC_005311_00009,LN999830_00004	-	-	-	-	Mobilizable	AP011542	0	517	AP011542	1247	1279	1314	1366	1434	1504	1614	1754	1915	2111	2917
AP011942	1	9129	34.1329828	rep_cluster_137	000697__KM583812_00001	MOBP	NC_014257_00004	-	-	-	-	Mobilizable	AP011942	0	3468	AP011942	12	15	19	25	32	36	41	45	49	50	54
AP011944	1	2637	36.74630262	rep_cluster_60	002034__AP011944_00001	-	-	-	-	-	-	Non-mobilizable	AP011944	0	4728	AP011944	7	9	10	13	16	17	19	20	21	21	24
AP011958	1	106510	53.46915783	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	NC_007208_00043	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_013437_00116,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NC_021155_00062	-	-	Conjugative	AP011958	0	19	AP011958	3778	3889	4001	4164	4361	4617	4945	5419	6046	7008	13289
AP011959	1	8670	60.94579008	IncQ1	000192__AM183225_00009	MOBQ	CP022499	-	-	MOBQ	KU674895	Mobilizable	AP011959	0	184	AP011959	3567	3673	3784	3942	4130	4378	4695	5149	5727	6574	11991
AP012043	1	1729	60.90225564	-	-	-	-	-	-	-	-	Non-mobilizable	AP012043	0	8151	AP012043	417	427	442	463	492	517	559	597	649	716	986
AP012045	1	60586	43.32849173	-	-	MOBP	AP012045_00030	MPF_T	NC_016046_00033,NC_016046_00036	-	-	Conjugative	AP012045	0	8152	AP012045	5614	5740	5868	6053	6278	6563	6923	7432	8146	9254	16166
AP012049	1	1989	46.60633484	Inc13	000056__AP012049_00002	-	-	-	-	-	-	Non-mobilizable	AP012049	0	8153	AP012049	1711	1757	1812	1878	1963	2058	2203	2386	2607	2904	4435
AP012158	1	14902	35.97503691	-	-	-	-	-	-	-	-	Non-mobilizable	AP012158	0	8154	AP012158	6186	6312	6440	6625	6850	7135	7495	8004	8718	9826	16738
AP012168	1	42449	41.12935523	rep_cluster_707	002174__CP006038_00005	MOBQ	NC_006377_00033	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	AP012168	0	4339	AP012168	955	973	998	1038	1093	1146	1230	1324	1439	1572	2094
AP012169	1	35388	39.5529558	-	-	MOBQ	NC_020821_00023	-	-	-	-	Mobilizable	AP012169	0	2813	AP012169	980	998	1023	1064	1120	1174	1262	1365	1486	1621	2153
AP012170	1	35340	36.85625354	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012170	0	7083	AP012170	1032	1050	1075	1116	1173	1230	1321	1431	1559	1703	2255
AP012171	1	25335	41.3104401	rep_cluster_731	002182__CP018327	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012171	0	2816	AP012171	941	959	983	1021	1070	1118	1194	1281	1395	1528	2047
AP012172	1	17882	39.62084778	rep_cluster_731	002182__CP018327	-	-	-	-	-	-	Non-mobilizable	AP012172	0	4242	AP012172	783	799	820	853	894	934	996	1063	1148	1251	1675
AP012173	1	11627	35.69278404	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012173	0	7703	AP012173	716	731	751	779	816	853	913	963	1036	1130	1517
AP012174	1	10300	35.76699029	rep_cluster_2119	CP005948	-	-	-	-	-	-	Non-mobilizable	AP012174	0	3005	AP012174	824	840	861	895	940	982	1047	1116	1210	1325	1782
AP012175	1	8556	34.40860215	rep_cluster_1058	000300__NC_008499_00039	-	-	-	-	-	-	Non-mobilizable	AP012175	0	3064	AP012175	861	878	901	939	986	1030	1100	1178	1276	1396	1878
AP012176	1	5866	39.68632799	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012176	0	7703	AP012176	716	731	751	779	816	853	913	963	1036	1131	1518
AP012201	1	177718	29.19006516	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012201	0	7968	AP012201	1932	1982	2044	2115	2214	2322	2480	2681	2920	3248	4905
AP012223	1	148801	64.40010484	rep_cluster_647	002102__AP017658_00105	MOBP	AP012223_00131	MPF_T	NC_015974_00107,NC_015974_00110,NC_015595_00083,NC_015595_00082,NC_015974_00115	-	-	Conjugative	AP012223	0	3209	AP012223	2652	2730	2811	2916	3043	3204	3421	3693	4001	4417	6537
AP012274	1	10497	53.92016767	-	-	-	-	-	-	-	-	Non-mobilizable	AP012274	0	8133	AP012274	6345	6471	6599	6784	7009	7294	7654	8163	8877	9985	16897
AP012275	1	13478	50.03709749	-	-	-	-	-	-	-	-	Non-mobilizable	AP012275	0	8134	AP012275	5477	5603	5731	5916	6141	6426	6786	7295	8009	9117	16029
AP012283	1	199075	29.10310185	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012283	0	7968	AP012283	1932	1982	2044	2115	2214	2322	2480	2681	2920	3248	4908
AP012293	1	94348	46.08364777	-	-	-	-	-	-	-	-	Non-mobilizable	AP012293	0	8129	AP012293	4780	4906	5034	5219	5444	5729	6089	6598	7312	8420	15332
AP012294	1	72893	45.65870523	-	-	-	-	-	-	-	-	Non-mobilizable	AP012294	0	8155	AP012294	4599	4725	4853	5038	5263	5548	5908	6417	7131	8239	15151
AP012295	1	29913	42.04192157	-	-	MOBQ	NC_017070_00013	-	-	-	-	Mobilizable	AP012295	0	8131	AP012295	5155	5281	5409	5594	5819	6104	6464	6973	7687	8795	15707
AP012296	1	29781	48.37648165	rep_cluster_453	001797__NC_017077_00004	MOBF	NC_017077_00007	-	-	-	-	Mobilizable	AP012296	0	8132	AP012296	6103	6229	6357	6542	6767	7052	7412	7921	8635	9743	16655
AP012297	1	4693	44.4278713	rep_cluster_408	001730__NC_017071_00001	-	-	-	-	-	-	Non-mobilizable	AP012297	0	8156	AP012297	4887	5013	5141	5326	5551	5836	6196	6705	7419	8527	15439
AP012298	1	2614	45.48584545	Inc13	000072__NC_017072_00001	-	-	-	-	-	-	Non-mobilizable	AP012298	0	2087	AP012298	3928	4039	4153	4316	4515	4776	5108	5585	6239	7278	13886
AP012299	1	285449	49.9507793	-	-	-	-	-	-	-	-	Non-mobilizable	AP012299	0	8130	AP012299	1101	1122	1149	1192	1252	1312	1408	1525	1661	1819	2468
AP012300	1	73380	44.81602617	-	-	-	-	-	-	-	-	Non-mobilizable	AP012300	0	8157	AP012300	5833	5959	6087	6272	6497	6782	7142	7651	8365	9473	16385
AP012301	1	35182	46.67159343	-	-	-	-	-	-	-	-	Non-mobilizable	AP012301	0	8158	AP012301	5268	5394	5522	5707	5932	6217	6577	7086	7800	8908	15820
AP012339	1	81157	69.98780142	-	-	MOBP	AP012339_00066	MPF_T	NC_017081_00056,NC_017081_00060,NC_017081_00065	-	-	Conjugative	AP012339	0	8159	AP012339	5059	5185	5313	5498	5723	6008	6368	6877	7591	8699	15611
AP012343	1	4161	54.5541937	rep_cluster_2020	001454__CP021655	MOBV	NC_019014_00001	-	-	-	-	Mobilizable	AP012343	0	4301	AP012343	3174	3268	3365	3498	3657	3858	4126	4494	4942	5591	8804
AP012542	1	11154	42.52286175	-	-	MOBP	NC_012222_00016	-	-	-	-	Mobilizable	AP012542	0	4642	AP012542	731	746	766	794	832	869	930	985	1062	1157	1551
AP012543	1	10775	40.21345708	rep_cluster_1629	001018__AP012543_00001	-	-	-	-	-	-	Non-mobilizable	AP012543	0	2956	AP012543	734	749	769	798	836	873	934	990	1067	1162	1557
AP012545	1	26706	44.12866023	-	-	MOBP	NC_015979_00031	-	-	-	-	Mobilizable	AP012545	0	3114	AP012545	720	735	755	783	821	858	919	970	1045	1140	1532
AP012550	1	43128	29.59562233	rep_cluster_1142,rep_cluster_1018,rep_cluster_1281	000421__NC_013320_00022,000268__U32369_00002,000598__NC_005208_00002	MOBQ,MOBV	NC_013653_00017,NC_022618_00010	MPF_T	NC_010279_00007,NC_013653_00035	-	-	Conjugative	AP012550	0	2197	AP012550	1495	1535	1582	1644	1725	1815	1949	2119	2322	2594	3992
AP012552	1	19174	48.43016585	-	-	MOBC	AP012552_00010	MPF_T	NC_022533_00012,NC_022533_00014,NC_022533_00016,NC_013284_00016	-	-	Conjugative	AP012552	0	1994	AP012552	3080	3171	3266	3393	3542	3736	3994	4342	4770	5401	8472
AP012553	1	38222	48.90900528	rep_cluster_972	002456__AP012553_00041	-	-	-	-	-	-	Non-mobilizable	AP012553	0	6426	AP012553	5373	5499	5627	5812	6037	6322	6682	7191	7905	9013	15925
AP012556	1	194711	66.46568504	-	-	MOBF	KR997898_00063	-	-	-	-	Mobilizable	AP012556	0	7472	AP012556	115	121	129	139	151	163	181	200	221	244	402
AP012602	1	4158	36.41173641	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP012602	0	2257	AP012602	14	18	23	29	37	43	48	53	57	58	62
AP013037	1	181920	36.23735708	Inc18	000083__NC_022879_00029	MOBP	NC_022879_00062	MPF_T	NC_022879_00047,NC_022879_00051	-	-	Conjugative	AP013037	0	7375	AP013037	475	486	504	526	558	586	631	673	729	800	1086
AP013038	1	82213	35.83496527	rep_cluster_185	001275__NC_022883_00027	MOBP	NC_021995_00038	MPF_T	NC_020208_00096	-	-	Conjugative	AP013038	0	2744	AP013038	1331	1365	1403	1458	1530	1602	1716	1869	2038	2264	3199
AP013039	1	38528	33.75207641	-	-	MOBT	HQ724512_00034	-	-	-	-	Mobilizable	AP013039	0	4434	AP013039	658	671	690	716	751	783	836	882	948	1039	1362
AP013040	1	23629	35.26598671	-	-	-	-	-	-	-	-	Non-mobilizable	AP013040	0	4434	AP013040	658	671	690	716	751	783	836	882	948	1039	1361
AP013041	1	2584	38.93188854	rep_cluster_943	002428__NC_022881_00001	-	-	-	-	-	-	Non-mobilizable	AP013041	0	2773	AP013041	1323	1357	1395	1449	1521	1593	1707	1860	2029	2248	3148
AP013062	1	309692	60.11165933	-	-	-	-	-	-	-	-	Non-mobilizable	AP013062	0	8160	AP013062	2412	2487	2564	2660	2781	2932	3131	3391	3683	4078	6135
AP013064	1	41517	61.46397861	IncP	000169__CP016835_00012	MOBP	NC_009739_00028	-	-	-	-	Mobilizable	AP013064	0	163	AP013064	3125	3218	3314	3445	3600	3798	4060	4418	4860	5500	8629
AP013065	1	58929	51.8980468	IncFII	CP001049	MOBF	AP013065_00059	-	-	-	-	Mobilizable	AP013065	0	4405	AP013065	5357	5483	5611	5796	6021	6306	6666	7175	7889	8997	15909
AP013067	1	86619	56.72542976	rep_cluster_1630	001027__NC_022358_00001	-	-	-	-	-	-	Non-mobilizable	AP013067	0	8161	AP013067	4816	4942	5070	5255	5480	5765	6125	6634	7348	8456	15368
AP014570	1	16368	63.06818182	-	-	-	-	-	-	-	-	Non-mobilizable	AP014570	0	8111	AP014570	5948	6074	6202	6387	6612	6897	7257	7766	8480	9588	16500
AP014581	1	194177	59.30568502	-	-	MOBH	AP014581_00097	-	-	-	-	Mobilizable	AP014581	0	7805	AP014581	4969	5095	5223	5408	5633	5918	6278	6787	7501	8609	15521
AP014611	1	169829	51.9958311	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	-	-	Conjugative	AP014611	0	152	AP014611	3552	3658	3769	3927	4115	4362	4678	5132	5708	6544	11749
AP014639	1	77793	49.29620917	-	-	-	-	-	-	-	-	Non-mobilizable	AP014639	0	8128	AP014639	5037	5163	5291	5476	5701	5986	6346	6855	7569	8677	15589
AP014641	1	44369	46.10426198	-	-	-	-	-	-	-	-	Non-mobilizable	AP014641	0	8127	AP014641	5521	5647	5775	5960	6185	6470	6830	7339	8053	9161	16073
AP014650	1	189354	39.52860779	rep_cluster_1254	000562__KT346360_00001	-	-	MPF_I	NZ_AFDA02000009_00090,NZ_AFDA02000009_00099,NZ_AFDA02000009_00100,NZ_AFDA02000009_00109	-	-	Non-mobilizable	AP014650	0	5822	AP014650	3514	3619	3730	3886	4073	4319	4633	5085	5656	6479	11522
AP014654	1	145082	46.15458844	IncFIB,IncFIA	000096__NC_019117_00097,CP022610_00144	MOBF	NC_010157_00072	-	-	-	-	Mobilizable	AP014654	0	2380	AP014654	3046	3137	3232	3356	3504	3697	3954	4298	4724	5347	8368
AP014659	1	212255	61.09066924	rep_cluster_602	002046__AP014659_00091	MOBQ	AP014659_00051	MPF_T	NC_007961_00020	-	-	Conjugative	AP014659	0	5500	AP014659	1499	1539	1586	1648	1729	1819	1954	2125	2328	2600	4008
AP014681	1	81630	40.42263874	rep_cluster_172,rep_cluster_1058	001134__CP003145_00001,000300__NC_008499_00039	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	AP014681	0	6518	AP014681	822	838	859	893	938	980	1045	1114	1207	1321	1776
AP014682	1	40971	39.42056577	rep_cluster_707	002176__NZ_AVAB01000114_00021	MOBQ,MOBP	NC_006377_00033,NC_015979_00031	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	AP014682	0	4344	AP014682	955	973	998	1038	1094	1147	1231	1325	1440	1573	2095
AP014686	1	210438	61.56587689	rep_cluster_1965	001407__AP014686_00158	MOBQ	AP014686_00227	MPF_T	NC_011990_00129	-	-	Conjugative	AP014686	0	5498	AP014686	1502	1542	1589	1651	1732	1823	1958	2129	2332	2604	4012
AP014687	1	136288	61.13084057	rep_cluster_506	001879__NC_009475_00001	MOBP	NC_009475_00017	-	-	-	-	Mobilizable	AP014687	0	5501	AP014687	4493	4619	4747	4932	5157	5442	5802	6311	7025	8133	15045
AP014688	1	136153	61.66298209	rep_cluster_507	001880__NC_007961_00030	-	-	MPF_T	NC_007961_00025	-	-	Non-mobilizable	AP014688	0	5499	AP014688	1500	1540	1587	1649	1730	1821	1956	2127	2330	2602	4010
AP014707	1	85702	67.84439103	-	-	-	-	-	-	-	-	Non-mobilizable	AP014707	0	8162	AP014707	4992	5118	5246	5431	5656	5941	6301	6810	7524	8632	15544
AP014708	1	50170	70.33486147	-	-	-	-	-	-	-	-	Non-mobilizable	AP014708	0	6234	AP014708	4490	4616	4744	4929	5154	5439	5799	6308	7022	8130	15042
AP014709	1	38936	66.71717691	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014709	0	6235	AP014709	581	593	612	635	667	697	747	791	853	936	1232
AP014713	1	6220	33.10289389	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP014713	0	2076	AP014713	8	10	12	15	18	19	22	23	24	24	27
AP014720	1	313409	63.34789365	-	-	MOBP	AP014720_00384	-	-	-	-	Mobilizable	AP014720	0	7777	AP014720	561	573	592	615	647	677	726	770	832	912	1208
AP014721	1	14696	60.41099619	-	-	-	-	-	-	-	-	Non-mobilizable	AP014721	0	8163	AP014721	5723	5849	5977	6162	6387	6672	7032	7541	8255	9363	16275
AP014801	1	111306	68.97561677	rep_cluster_567	001966__CP014598	-	-	-	-	-	-	Non-mobilizable	AP014801	0	6899	AP014801	415	425	440	460	489	514	556	594	645	712	982
AP014802	1	106137	68.12515899	rep_cluster_565	001965__CP012664_00035	MOBP	NC_011960_00023	-	-	-	-	Mobilizable	AP014802	0	5452	AP014802	414	424	439	459	488	513	555	593	643	710	980
AP014803	1	60897	67.3547137	rep_cluster_252	001530__CP010865_00002	-	-	-	-	-	-	Non-mobilizable	AP014803	0	7682	AP014803	4300	4426	4554	4733	4957	5239	5592	6095	6793	7885	14748
AP014804	1	146197	47.3559649	IncFIB,IncFIA,IncFIC	000096__NC_019117_00097,000136__AP014877_00014,CR942285	MOBF,MOBF	NC_011980_00044,MF535908_00027	MPF_F	08-5333_00200,NC_010719_00096,NC_010719_00097,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017630_00031,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	KY126370	Conjugative	AP014804	0	105	AP014804	3467	3571	3681	3836	4021	4260	4572	5003	5546	6318	10975
AP014805	1	83606	49.06346434	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	AP014805	0	8	AP014805	3804	3915	4029	4192	4391	4652	4982	5459	6113	7135	13651
AP014806	1	46693	51.95639603	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_Unknown	08-5333_00200	-	-	Conjugative	AP014806	0	2886	AP014806	3471	3575	3685	3841	4026	4266	4579	5016	5561	6337	11042
AP014807	1	8599	46.67984649	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	-	-	Mobilizable	AP014807	0	1114	AP014807	3583	3689	3800	3958	4147	4395	4713	5167	5746	6602	12045
AP014810	1	64864	66.85218303	rep_cluster_684	002149__CP001512	MOBQ	AP014810_00015	-	-	-	-	Mobilizable	AP014810	0	2167	AP014810	4335	4461	4589	4772	4997	5280	5636	6140	6840	7937	14815
AP014811	1	59879	64.39820304	-	-	MOBF	NC_012989_00023	-	-	-	-	Mobilizable	AP014811	0	6394	AP014811	4370	4496	4624	4808	5033	5317	5674	6181	6888	7993	14886
AP014812	1	42569	64.80302568	rep_cluster_433	001774__CP015370_00007	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014812	0	2169	AP014812	5069	5195	5323	5508	5733	6018	6378	6887	7601	8709	15621
AP014813	1	41417	62.47434628	-	-	MOBP	AP014813_00011	-	-	-	-	Mobilizable	AP014813	0	8164	AP014813	4456	4582	4710	4895	5120	5405	5765	6274	6988	8096	15008
AP014814	1	29506	64.18355589	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014814	0	4983	AP014814	5010	5136	5264	5449	5674	5959	6319	6828	7542	8650	15562
AP014816	1	60790	31.94110873	-	-	-	-	-	-	-	-	Non-mobilizable	AP014816	0	8122	AP014816	5575	5701	5829	6014	6239	6524	6884	7393	8107	9215	16127
AP014817	1	57874	34.84466254	-	-	-	-	-	-	-	-	Non-mobilizable	AP014817	0	8123	AP014817	5633	5759	5887	6072	6297	6582	6942	7451	8165	9273	16185
AP014818	1	17905	31.02485339	-	-	-	-	-	-	-	-	Non-mobilizable	AP014818	0	8165	AP014818	5590	5716	5844	6029	6254	6539	6899	7408	8122	9230	16142
AP014819	1	16994	29.3044604	-	-	-	-	-	-	-	-	Non-mobilizable	AP014819	0	8166	AP014819	5808	5934	6062	6247	6472	6757	7117	7626	8340	9448	16360
AP014820	1	5106	26.7528398	-	-	-	-	-	-	-	-	Non-mobilizable	AP014820	0	8167	AP014820	6176	6302	6430	6615	6840	7125	7485	7994	8708	9816	16728
AP014822	1	41943	33.66711966	-	-	-	-	-	-	-	-	Non-mobilizable	AP014822	0	8125	AP014822	5376	5502	5630	5815	6040	6325	6685	7194	7908	9016	15928
AP014823	1	29076	32.03329206	-	-	-	-	-	-	-	-	Non-mobilizable	AP014823	0	8126	AP014823	5412	5538	5666	5851	6076	6361	6721	7230	7944	9052	15964
AP014824	1	49712	33.94351464	-	-	-	-	-	-	-	-	Non-mobilizable	AP014824	0	6400	AP014824	5736	5862	5990	6175	6400	6685	7045	7554	8268	9376	16288
AP014825	1	48007	32.42027204	-	-	-	-	-	-	-	-	Non-mobilizable	AP014825	0	3502	AP014825	5620	5746	5874	6059	6284	6569	6929	7438	8152	9260	16172
AP014826	1	32475	35.79676674	-	-	-	-	-	-	-	-	Non-mobilizable	AP014826	0	6401	AP014826	5756	5882	6010	6195	6420	6705	7065	7574	8288	9396	16308
AP014827	1	10375	30.60240964	-	-	-	-	-	-	-	-	Non-mobilizable	AP014827	0	8168	AP014827	5964	6090	6218	6403	6628	6913	7273	7782	8496	9604	16516
AP014828	1	37779	36.73469388	-	-	-	-	-	-	-	-	Non-mobilizable	AP014828	0	8124	AP014828	6061	6187	6315	6500	6725	7010	7370	7879	8593	9701	16613
AP014829	1	10930	29.68892955	-	-	-	-	-	-	-	-	Non-mobilizable	AP014829	0	8169	AP014829	6307	6433	6561	6746	6971	7256	7616	8125	8839	9947	16859
AP014830	1	5754	31.92561696	-	-	-	-	-	-	-	-	Non-mobilizable	AP014830	0	8120	AP014830	2296	2371	2447	2541	2662	2804	2999	3255	3543	3935	5964
AP014831	1	5251	32.24147781	-	-	-	-	-	-	-	-	Non-mobilizable	AP014831	0	8121	AP014831	2296	2371	2447	2540	2661	2803	2998	3254	3542	3934	5963
AP014832	1	4576	27.62237762	-	-	-	-	-	-	-	-	Non-mobilizable	AP014832	0	8118	AP014832	5985	6111	6239	6424	6649	6934	7294	7803	8517	9625	16537
AP014834	1	181769	32.52919915	rep_cluster_125	000558__CP013279	MOBP	NC_012579_00171	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Conjugative	AP014834	0	3262	AP014834	1795	1844	1902	1969	2058	2158	2312	2505	2736	3051	4642
AP014835	1	94818	33.06439706	rep_cluster_163	001021__NC_002146_00042	MOBP	AP014835_00002	MPF_T	NC_020240_00009	-	-	Conjugative	AP014835	0	3313	AP014835	1197	1224	1257	1306	1370	1439	1546	1675	1823	2012	2773
AP014837	1	6436	40.91050342	rep_cluster_1550	000918__AP014837_00001	-	-	-	-	-	-	Non-mobilizable	AP014837	0	8170	AP014837	5824	5950	6078	6263	6488	6773	7133	7642	8356	9464	16376
AP014859	1	183746	44.91090963	rep_cluster_1486,rep_cluster_557	000825__CP009849_00015,001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014859	0	7121	AP014859	1674	1720	1772	1837	1921	2016	2158	2338	2552	2844	4360
AP014860	1	69078	45.86409566	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014860	0	5866	AP014860	1672	1718	1770	1835	1919	2014	2155	2334	2547	2837	4350
AP014861	1	118241	44.11160257	rep_cluster_557	001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014861	0	7121	AP014861	1674	1720	1772	1837	1921	2016	2158	2338	2552	2844	4361
AP014863	1	59815	60.47646911	-	-	MOBP	AP014863_00037	-	-	-	-	Mobilizable	AP014863	0	2638	AP014863	4440	4566	4694	4879	5104	5389	5749	6258	6972	8080	14992
AP014866	1	293217	33.37971536	rep_cluster_125,rep_cluster_1721	000558__CP013279,001137__CP004861	-	-	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Non-mobilizable	AP014866	0	3244	AP014866	1805	1854	1914	1982	2071	2174	2328	2524	2757	3074	4697
AP014867	1	130548	32.82317615	rep_cluster_1721,rep_cluster_125	001137__CP004861,000558__CP013279	-	-	-	-	-	-	Non-mobilizable	AP014867	0	3251	AP014867	1803	1852	1911	1979	2068	2171	2325	2521	2754	3070	4686
AP014868	1	54355	34.49176709	rep_cluster_1721	001137__CP004861	MOBC	CP004862_00040	-	-	-	-	Mobilizable	AP014868	0	3236	AP014868	1595	1637	1685	1747	1830	1923	2060	2233	2440	2716	4175
AP014869	1	23773	33.07954402	-	-	-	-	-	-	-	-	Non-mobilizable	AP014869	0	3242	AP014869	2589	2666	2746	2848	2974	3132	3344	3613	3913	4322	6418
AP014870	1	14827	37.3777568	-	-	-	-	-	-	-	-	Non-mobilizable	AP014870	0	3966	AP014870	4023	4137	4259	4425	4633	4900	5236	5716	6377	7420	14107
AP014871	1	11769	31.78689778	rep_cluster_814	002297__NC_020250	MOBT	AP014871_00020	-	-	-	-	Mobilizable	AP014871	0	3163	AP014871	1214	1245	1279	1329	1394	1464	1573	1706	1864	2056	2844
AP014872	1	7812	32.42447517	rep_cluster_617	002066__NC_020243_00001	-	-	-	-	-	-	Non-mobilizable	AP014872	0	3274	AP014872	67	72	78	86	97	106	120	134	145	160	256
