GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
AP010805	1	190974	62.95883209	rep_cluster_647	002102__AP017658_00105	MOBP	NC_014007_00175	MPF_F	NC_014007_00102,NC_014007_00106,NC_014007_00109,NC_014007_00110,NC_014007_00114,NC_014007_00120,NC_014007_00164,NC_014007_00169,NC_014007_00174	-	-	Conjugative	AP010805	0	5153	AP010805	4703	4821	4957	5144	5363	5665	6017	6528	7280	8384	14972
AP010806	1	31776	63.68957704	rep_cluster_754	002232__NC_019376_00020	MOBQ	NC_020542_00048	MPF_T	NC_014005_00036	-	-	Conjugative	AP010806	0	3202	AP010806	3251	3367	3499	3682	3892	4187	4528	5015	5729	6772	12975
AP010807	1	5398	60.9855502	rep_cluster_1833	001259__CP005093	MOBQ	NC_014009_00003	-	-	-	-	Mobilizable	AP010807	0	5461	AP010807	3213	3329	3460	3642	3848	4136	4473	4956	5660	6689	12833
AP010873	1	9139	27.57413284	rep_cluster_1334	000653__AP010873_00001	-	-	-	-	-	-	Non-mobilizable	AP010873	0	8148	AP010873	6358	6476	6612	6799	7018	7320	7672	8183	8935	10039	16627
AP010905	1	58704	58.02500681	-	-	-	-	-	-	-	-	Non-mobilizable	AP010905	0	7443	AP010905	4796	4914	5050	5237	5456	5758	6110	6621	7373	8477	15065
AP010906	1	8867	37.1715349	-	-	-	-	-	-	-	-	Non-mobilizable	AP010906	0	8149	AP010906	6739	6857	6993	7180	7399	7701	8053	8564	9316	10420	17008
AP010952	1	261596	65.88174131	rep_cluster_1806	001227__CP007798_00001	MOBP	NC_013860_00088	-	-	-	-	Mobilizable	AP010952	0	6385	AP010952	292	298	313	327	343	363	377	403	433	465	680
AP011122	1	191799	53.36211346	-	-	MOBP	NC_013210_00118	-	-	-	-	Mobilizable	AP011122	0	4376	AP011122	3982	4100	4236	4423	4642	4944	5296	5807	6559	7663	14251
AP011123	1	182940	53.4967749	rep_cluster_1288	000606__CP021511_00156	MOBP	NC_013210_00118	MPF_I	NC_013211_00105,NC_013211_00112	-	-	Conjugative	AP011123	0	4375	AP011123	3037	3149	3278	3453	3654	3934	4263	4731	5399	6371	12211
AP011124	1	49961	53.88202798	rep_cluster_762	002241__CP019879	MOBP,MOBQ	NC_013210_00118,NC_016028_00030	-	-	-	-	Mobilizable	AP011124	0	2767	AP011124	2269	2367	2480	2611	2769	2978	3209	3532	3940	4452	7346
AP011125	1	3204	53.74531835	-	-	MOBQ	NC_013213_00002	-	-	-	-	Mobilizable	AP011125	0	8135	AP011125	6689	6807	6943	7130	7349	7651	8003	8514	9266	10370	16958
AP011126	1	3035	55.78253707	-	-	-	-	-	-	-	-	Non-mobilizable	AP011126	0	7021	AP011126	6836	6954	7090	7277	7496	7798	8150	8661	9413	10517	17105
AP011127	1	1815	58.56749311	-	-	-	-	-	-	-	-	Non-mobilizable	AP011127	0	7484	AP011127	895	930	977	1030	1087	1154	1220	1304	1395	1510	2319
AP011530	1	308544	24.46360973	rep_cluster_145	000791__AP011530_00235	-	-	MPF_I	NC_013940_00030	-	-	Non-mobilizable	AP011530	0	8150	AP011530	2347	2449	2563	2700	2864	3080	3324	3667	4100	4661	7801
AP011542	1	5838	40.75025694	Col(SD853)	NC_015392	MOBV,MOBV	NC_005311_00009,LN999830_00004	-	-	-	-	Mobilizable	AP011542	0	517	AP011542	375	388	411	430	450	474	495	528	564	602	868
AP011942	1	9129	34.1329828	rep_cluster_137	000697__KM583812_00001	MOBP	NC_014257_00004	-	-	-	-	Mobilizable	AP011942	0	3468	AP011942	476	493	518	541	566	596	626	671	711	761	1105
AP011944	1	2637	36.74630262	rep_cluster_60	002034__AP011944_00001	-	-	-	-	-	-	Non-mobilizable	AP011944	0	4728	AP011944	1263	1328	1394	1474	1573	1690	1810	1972	2138	2335	3547
AP011958	1	106510	53.46915783	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	NC_007208_00043	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_013437_00116,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NC_021155_00062	-	-	Conjugative	AP011958	0	19	AP011958	2994	3104	3233	3406	3606	3883	4206	4667	5329	6288	12022
AP011959	1	8670	60.94579008	IncQ1	000192__AM183225_00009	MOBQ	CP022499	-	-	MOBQ	KU674895	Mobilizable	AP011959	0	184	AP011959	3202	3318	3449	3631	3836	4124	4461	4943	5646	6668	12738
AP012043	1	1729	60.90225564	-	-	-	-	-	-	-	-	Non-mobilizable	AP012043	0	8151	AP012043	452	468	493	514	536	564	591	632	669	714	1041
AP012045	1	60586	43.32849173	-	-	MOBP	AP012045_00030	MPF_T	NC_016046_00033,NC_016046_00036	-	-	Conjugative	AP012045	0	8152	AP012045	5442	5560	5696	5883	6102	6404	6756	7267	8019	9123	15711
AP012049	1	1989	46.60633484	Inc13	000056__AP012049_00002	-	-	-	-	-	-	Non-mobilizable	AP012049	0	8153	AP012049	6757	6875	7011	7198	7417	7719	8071	8582	9334	10438	17026
AP012158	1	14902	35.97503691	-	-	-	-	-	-	-	-	Non-mobilizable	AP012158	0	8154	AP012158	6335	6453	6589	6776	6995	7297	7649	8160	8912	10016	16604
AP012168	1	42449	41.12935523	rep_cluster_707	002174__CP006038_00005	MOBQ	NC_006377_00033	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	AP012168	0	4339	AP012168	1575	1650	1734	1832	1948	2095	2241	2443	2668	2946	4570
AP012169	1	35388	39.5529558	-	-	MOBQ	NC_020821_00023	-	-	-	-	Mobilizable	AP012169	0	2813	AP012169	1306	1374	1441	1521	1622	1740	1863	2026	2198	2401	3680
AP012170	1	35340	36.85625354	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012170	0	7083	AP012170	6039	6157	6293	6480	6699	7001	7353	7864	8616	9720	16308
AP012171	1	25335	41.3104401	rep_cluster_731	002182__CP018327	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012171	0	2816	AP012171	1513	1588	1670	1767	1881	2019	2159	2353	2567	2824	4382
AP012172	1	17882	39.62084778	rep_cluster_731	002182__CP018327	-	-	-	-	-	-	Non-mobilizable	AP012172	0	4242	AP012172	1584	1659	1743	1842	1961	2108	2257	2462	2695	2975	4611
AP012173	1	11627	35.69278404	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012173	0	7703	AP012173	887	922	968	1020	1077	1143	1209	1289	1380	1491	2292
AP012174	1	10300	35.76699029	rep_cluster_2119	CP005948	-	-	-	-	-	-	Non-mobilizable	AP012174	0	3005	AP012174	826	856	901	948	994	1056	1114	1187	1270	1370	2103
AP012175	1	8556	34.40860215	rep_cluster_1058	000300__NC_008499_00039	-	-	-	-	-	-	Non-mobilizable	AP012175	0	3064	AP012175	938	975	1024	1081	1142	1210	1280	1371	1470	1597	2451
AP012176	1	5866	39.68632799	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012176	0	7703	AP012176	887	922	968	1020	1077	1143	1209	1289	1380	1492	2293
AP012201	1	177718	29.19006516	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012201	0	7968	AP012201	2331	2432	2546	2682	2843	3057	3300	3643	4075	4629	7757
AP012223	1	148801	64.40010484	rep_cluster_647	002102__AP017658_00105	MOBP	AP012223_00131	MPF_T	NC_015974_00107,NC_015974_00110,NC_015595_00083,NC_015595_00082,NC_015974_00115	-	-	Conjugative	AP012223	0	3209	AP012223	3055	3167	3296	3471	3672	3953	4285	4753	5424	6399	12248
AP012274	1	10497	53.92016767	-	-	-	-	-	-	-	-	Non-mobilizable	AP012274	0	8133	AP012274	6552	6670	6806	6993	7212	7514	7866	8377	9129	10233	16821
AP012275	1	13478	50.03709749	-	-	-	-	-	-	-	-	Non-mobilizable	AP012275	0	8134	AP012275	5218	5336	5472	5659	5878	6180	6532	7043	7795	8899	15487
AP012283	1	199075	29.10310185	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012283	0	7968	AP012283	2331	2432	2546	2682	2843	3057	3300	3643	4075	4630	7760
AP012293	1	94348	46.08364777	-	-	-	-	-	-	-	-	Non-mobilizable	AP012293	0	8129	AP012293	4086	4204	4340	4527	4746	5048	5400	5911	6663	7767	14355
AP012294	1	72893	45.65870523	-	-	-	-	-	-	-	-	Non-mobilizable	AP012294	0	8155	AP012294	3814	3932	4068	4255	4474	4776	5128	5639	6391	7495	14083
AP012295	1	29913	42.04192157	-	-	MOBQ	NC_017070_00013	-	-	-	-	Mobilizable	AP012295	0	8131	AP012295	4679	4797	4933	5120	5339	5641	5993	6504	7256	8360	14948
AP012296	1	29781	48.37648165	rep_cluster_453	001797__NC_017077_00004	MOBF	NC_017077_00007	-	-	-	-	Mobilizable	AP012296	0	8132	AP012296	6215	6333	6469	6656	6875	7177	7529	8040	8792	9896	16484
AP012297	1	4693	44.4278713	rep_cluster_408	001730__NC_017071_00001	-	-	-	-	-	-	Non-mobilizable	AP012297	0	8156	AP012297	4263	4381	4517	4704	4923	5225	5577	6088	6840	7944	14532
AP012298	1	2614	45.48584545	Inc13	000072__NC_017072_00001	-	-	-	-	-	-	Non-mobilizable	AP012298	0	2087	AP012298	62	62	62	63	63	64	67	67	71	78	99
AP012299	1	285449	49.9507793	-	-	-	-	-	-	-	-	Non-mobilizable	AP012299	0	8130	AP012299	4182	4300	4436	4623	4842	5144	5496	6007	6759	7863	14451
AP012300	1	73380	44.81602617	-	-	-	-	-	-	-	-	Non-mobilizable	AP012300	0	8157	AP012300	5800	5918	6054	6241	6460	6762	7114	7625	8377	9481	16069
AP012301	1	35182	46.67159343	-	-	-	-	-	-	-	-	Non-mobilizable	AP012301	0	8158	AP012301	4855	4973	5109	5296	5515	5817	6169	6680	7432	8536	15124
AP012339	1	81157	69.98780142	-	-	MOBP	AP012339_00066	MPF_T	NC_017081_00056,NC_017081_00060,NC_017081_00065	-	-	Conjugative	AP012339	0	8159	AP012339	4525	4643	4779	4966	5185	5487	5839	6350	7102	8206	14794
AP012343	1	4161	54.5541937	rep_cluster_2020	001454__CP021655	MOBV	NC_019014_00001	-	-	-	-	Mobilizable	AP012343	0	4301	AP012343	942	980	1031	1088	1149	1217	1288	1379	1478	1605	2459
AP012542	1	11154	42.52286175	-	-	MOBP	NC_012222_00016	-	-	-	-	Mobilizable	AP012542	0	4642	AP012542	1700	1781	1871	1981	2109	2274	2438	2660	2924	3236	5002
AP012543	1	10775	40.21345708	rep_cluster_1629	001018__AP012543_00001	-	-	-	-	-	-	Non-mobilizable	AP012543	0	2956	AP012543	1199	1257	1320	1398	1493	1605	1716	1875	2033	2226	3380
AP012545	1	26706	44.12866023	-	-	MOBP	NC_015979_00031	-	-	-	-	Mobilizable	AP012545	0	3114	AP012545	1567	1642	1726	1824	1938	2083	2227	2429	2653	2931	4551
AP012550	1	43128	29.59562233	rep_cluster_1142,rep_cluster_1018,rep_cluster_1281	000421__NC_013320_00022,000268__U32369_00002,000598__NC_005208_00002	MOBQ,MOBV	NC_013653_00017,NC_022618_00010	MPF_T	NC_010279_00007,NC_013653_00035	-	-	Conjugative	AP012550	0	2197	AP012550	1702	1783	1873	1983	2111	2276	2441	2664	2931	3247	5024
AP012552	1	19174	48.43016585	-	-	MOBC	AP012552_00010	MPF_T	NC_022533_00012,NC_022533_00014,NC_022533_00016,NC_013284_00016	-	-	Conjugative	AP012552	0	1994	AP012552	2144	2240	2347	2473	2620	2816	3031	3335	3706	4169	6900
AP012553	1	38222	48.90900528	rep_cluster_972	002456__AP012553_00041	-	-	-	-	-	-	Non-mobilizable	AP012553	0	6426	AP012553	5041	5159	5295	5482	5701	6003	6355	6866	7618	8722	15310
AP012556	1	194711	66.46568504	-	-	MOBF	KR997898_00063	-	-	-	-	Mobilizable	AP012556	0	7472	AP012556	3302	3418	3551	3735	3949	4245	4589	5084	5812	6872	13153
AP012602	1	4158	36.41173641	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP012602	0	2257	AP012602	363	374	397	416	433	456	477	508	544	581	839
AP013037	1	181920	36.23735708	Inc18	000083__NC_022879_00029	MOBP	NC_022879_00062	MPF_T	NC_022879_00047,NC_022879_00051	-	-	Conjugative	AP013037	0	7375	AP013037	2229	2326	2439	2568	2725	2929	3155	3475	3877	4378	7242
AP013038	1	82213	35.83496527	rep_cluster_185	001275__NC_022883_00027	MOBP	NC_021995_00038	MPF_T	NC_020208_00096	-	-	Conjugative	AP013038	0	2744	AP013038	2295	2394	2508	2641	2801	3013	3247	3575	3989	4509	7478
AP013039	1	38528	33.75207641	-	-	MOBT	HQ724512_00034	-	-	-	-	Mobilizable	AP013039	0	4434	AP013039	2184	2281	2392	2520	2673	2870	3092	3403	3792	4271	7054
AP013040	1	23629	35.26598671	-	-	-	-	-	-	-	-	Non-mobilizable	AP013040	0	4434	AP013040	2184	2281	2392	2520	2673	2870	3092	3403	3792	4271	7053
AP013041	1	2584	38.93188854	rep_cluster_943	002428__NC_022881_00001	-	-	-	-	-	-	Non-mobilizable	AP013041	0	2773	AP013041	302	308	323	337	353	374	389	415	445	478	697
AP013062	1	309692	60.11165933	-	-	-	-	-	-	-	-	Non-mobilizable	AP013062	0	8160	AP013062	3668	3786	3922	4109	4328	4630	4982	5493	6245	7349	13937
AP013064	1	41517	61.46397861	IncP	000169__CP016835_00012	MOBP	NC_009739_00028	-	-	-	-	Mobilizable	AP013064	0	163	AP013064	3357	3474	3609	3793	4009	4308	4657	5158	5896	6968	13357
AP013065	1	58929	51.8980468	IncFII	CP001049	MOBF	AP013065_00059	-	-	-	-	Mobilizable	AP013065	0	4405	AP013065	5006	5124	5260	5447	5666	5968	6320	6831	7583	8687	15275
AP013067	1	86619	56.72542976	rep_cluster_1630	001027__NC_022358_00001	-	-	-	-	-	-	Non-mobilizable	AP013067	0	8161	AP013067	4139	4257	4393	4580	4799	5101	5453	5964	6716	7820	14408
AP014570	1	16368	63.06818182	-	-	-	-	-	-	-	-	Non-mobilizable	AP014570	0	8111	AP014570	5976	6094	6230	6417	6636	6938	7290	7801	8553	9657	16245
AP014581	1	194177	59.30568502	-	-	MOBH	AP014581_00097	-	-	-	-	Mobilizable	AP014581	0	7805	AP014581	4383	4501	4637	4824	5043	5345	5697	6208	6960	8064	14652
AP014611	1	169829	51.9958311	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	-	-	Conjugative	AP014611	0	152	AP014611	2954	3064	3192	3360	3558	3827	4143	4600	5248	6196	11847
AP014639	1	77793	49.29620917	-	-	-	-	-	-	-	-	Non-mobilizable	AP014639	0	8128	AP014639	4492	4610	4746	4933	5152	5454	5806	6317	7069	8173	14761
AP014641	1	44369	46.10426198	-	-	-	-	-	-	-	-	Non-mobilizable	AP014641	0	8127	AP014641	5295	5413	5549	5736	5955	6257	6609	7120	7872	8976	15564
AP014650	1	189354	39.52860779	rep_cluster_1254	000562__KT346360_00001	-	-	MPF_I	NZ_AFDA02000009_00090,NZ_AFDA02000009_00099,NZ_AFDA02000009_00100,NZ_AFDA02000009_00109	-	-	Non-mobilizable	AP014650	0	5822	AP014650	2151	2247	2355	2481	2628	2824	3039	3344	3717	4181	6917
AP014654	1	145082	46.15458844	IncFIB,IncFIA	000096__NC_019117_00097,CP022610_00144	MOBF	NC_010157_00072	-	-	-	-	Mobilizable	AP014654	0	2380	AP014654	3184	3300	3431	3613	3817	4104	4441	4921	5620	6633	12660
AP014659	1	212255	61.09066924	rep_cluster_602	002046__AP014659_00091	MOBQ	AP014659_00051	MPF_T	NC_007961_00020	-	-	Conjugative	AP014659	0	5500	AP014659	1818	1904	1997	2108	2240	2413	2588	2826	3117	3465	5461
AP014681	1	81630	40.42263874	rep_cluster_172,rep_cluster_1058	001134__CP003145_00001,000300__NC_008499_00039	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	AP014681	0	6518	AP014681	2215	2312	2425	2554	2710	2909	3135	3449	3847	4344	7166
AP014682	1	40971	39.42056577	rep_cluster_707	002176__NZ_AVAB01000114_00021	MOBQ,MOBP	NC_006377_00033,NC_015979_00031	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	AP014682	0	4344	AP014682	1575	1650	1734	1832	1949	2096	2242	2444	2669	2947	4571
AP014686	1	210438	61.56587689	rep_cluster_1965	001407__AP014686_00158	MOBQ	AP014686_00227	MPF_T	NC_011990_00129	-	-	Conjugative	AP014686	0	5498	AP014686	3648	3766	3902	4089	4308	4610	4962	5473	6225	7329	13917
AP014687	1	136288	61.13084057	rep_cluster_506	001879__NC_009475_00001	MOBP	NC_009475_00017	-	-	-	-	Mobilizable	AP014687	0	5501	AP014687	3628	3746	3882	4069	4288	4590	4942	5453	6205	7309	13897
AP014688	1	136153	61.66298209	rep_cluster_507	001880__NC_007961_00030	-	-	MPF_T	NC_007961_00025	-	-	Non-mobilizable	AP014688	0	5499	AP014688	3610	3728	3864	4051	4270	4572	4924	5435	6187	7291	13879
AP014707	1	85702	67.84439103	-	-	-	-	-	-	-	-	Non-mobilizable	AP014707	0	8162	AP014707	4426	4544	4680	4867	5086	5388	5740	6251	7003	8107	14695
AP014708	1	50170	70.33486147	-	-	-	-	-	-	-	-	Non-mobilizable	AP014708	0	6234	AP014708	3625	3743	3879	4066	4285	4587	4939	5450	6202	7306	13894
AP014709	1	38936	66.71717691	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014709	0	6235	AP014709	2838	2947	3070	3231	3420	3681	3976	4410	5026	5924	11334
AP014713	1	6220	33.10289389	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP014713	0	2076	AP014713	651	677	713	749	786	836	883	949	1013	1089	1627
AP014720	1	313409	63.34789365	-	-	MOBP	AP014720_00384	-	-	-	-	Mobilizable	AP014720	0	7777	AP014720	366	377	400	419	437	460	481	512	548	585	843
AP014721	1	14696	60.41099619	-	-	-	-	-	-	-	-	Non-mobilizable	AP014721	0	8163	AP014721	5615	5733	5869	6056	6275	6577	6929	7440	8192	9296	15884
AP014801	1	111306	68.97561677	rep_cluster_567	001966__CP014598	-	-	-	-	-	-	Non-mobilizable	AP014801	0	6899	AP014801	3145	3259	3389	3568	3771	4057	4392	4869	5558	6564	12509
AP014802	1	106137	68.12515899	rep_cluster_565	001965__CP012664_00035	MOBP	NC_011960_00023	-	-	-	-	Mobilizable	AP014802	0	5452	AP014802	3000	3110	3239	3412	3612	3890	4214	4676	5338	6301	12072
AP014803	1	60897	67.3547137	rep_cluster_252	001530__CP010865_00002	-	-	-	-	-	-	Non-mobilizable	AP014803	0	7682	AP014803	2854	2963	3086	3249	3438	3700	3997	4431	5054	5956	11398
AP014804	1	146197	47.3559649	IncFIB,IncFIA,IncFIC	000096__NC_019117_00097,000136__AP014877_00014,CR942285	MOBF,MOBF	NC_011980_00044,MF535908_00027	MPF_F	08-5333_00200,NC_010719_00096,NC_010719_00097,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017630_00031,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	KY126370	Conjugative	AP014804	0	105	AP014804	2675	2782	2900	3054	3232	3479	3763	4169	4718	5489	10168
AP014805	1	83606	49.06346434	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	AP014805	0	8	AP014805	2702	2809	2927	3081	3260	3509	3795	4208	4776	5597	10518
AP014806	1	46693	51.95639603	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_Unknown	08-5333_00200	-	-	Conjugative	AP014806	0	2886	AP014806	2649	2756	2874	3027	3203	3448	3729	4128	4669	5422	9917
AP014807	1	8599	46.67984649	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	-	-	Mobilizable	AP014807	0	1114	AP014807	2561	2668	2786	2937	3109	3345	3613	3988	4474	5139	9097
AP014810	1	64864	66.85218303	rep_cluster_684	002149__CP001512	MOBQ	AP014810_00015	-	-	-	-	Mobilizable	AP014810	0	2167	AP014810	3003	3114	3243	3416	3616	3895	4219	4681	5344	6307	12078
AP014811	1	59879	64.39820304	-	-	MOBF	NC_012989_00023	-	-	-	-	Mobilizable	AP014811	0	6394	AP014811	3149	3263	3393	3573	3776	4063	4399	4876	5568	6574	12565
AP014812	1	42569	64.80302568	rep_cluster_433	001774__CP015370_00007	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014812	0	2169	AP014812	4544	4662	4798	4985	5204	5506	5858	6369	7121	8225	14813
AP014813	1	41417	62.47434628	-	-	MOBP	AP014813_00011	-	-	-	-	Mobilizable	AP014813	0	8164	AP014813	3583	3701	3837	4024	4243	4545	4897	5408	6160	7264	13852
AP014814	1	29506	64.18355589	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014814	0	4983	AP014814	4450	4568	4704	4891	5110	5412	5764	6275	7027	8131	14719
AP014816	1	60790	31.94110873	-	-	-	-	-	-	-	-	Non-mobilizable	AP014816	0	8122	AP014816	5385	5503	5639	5826	6045	6347	6699	7210	7962	9066	15654
AP014817	1	57874	34.84466254	-	-	-	-	-	-	-	-	Non-mobilizable	AP014817	0	8123	AP014817	5477	5595	5731	5918	6137	6439	6791	7302	8054	9158	15746
AP014818	1	17905	31.02485339	-	-	-	-	-	-	-	-	Non-mobilizable	AP014818	0	8165	AP014818	5406	5524	5660	5847	6066	6368	6720	7231	7983	9087	15675
AP014819	1	16994	29.3044604	-	-	-	-	-	-	-	-	Non-mobilizable	AP014819	0	8166	AP014819	5755	5873	6009	6196	6415	6717	7069	7580	8332	9436	16024
AP014820	1	5106	26.7528398	-	-	-	-	-	-	-	-	Non-mobilizable	AP014820	0	8167	AP014820	6322	6440	6576	6763	6982	7284	7636	8147	8899	10003	16591
AP014822	1	41943	33.66711966	-	-	-	-	-	-	-	-	Non-mobilizable	AP014822	0	8125	AP014822	5045	5163	5299	5486	5705	6007	6359	6870	7622	8726	15314
AP014823	1	29076	32.03329206	-	-	-	-	-	-	-	-	Non-mobilizable	AP014823	0	8126	AP014823	5099	5217	5353	5540	5759	6061	6413	6924	7676	8780	15368
AP014824	1	49712	33.94351464	-	-	-	-	-	-	-	-	Non-mobilizable	AP014824	0	6400	AP014824	5637	5755	5891	6078	6297	6599	6951	7462	8214	9318	15906
AP014825	1	48007	32.42027204	-	-	-	-	-	-	-	-	Non-mobilizable	AP014825	0	3502	AP014825	5452	5570	5706	5893	6112	6414	6766	7277	8029	9133	15721
AP014826	1	32475	35.79676674	-	-	-	-	-	-	-	-	Non-mobilizable	AP014826	0	6401	AP014826	5666	5784	5920	6107	6326	6628	6980	7491	8243	9347	15935
AP014827	1	10375	30.60240964	-	-	-	-	-	-	-	-	Non-mobilizable	AP014827	0	8168	AP014827	6006	6124	6260	6447	6666	6968	7320	7831	8583	9687	16275
AP014828	1	37779	36.73469388	-	-	-	-	-	-	-	-	Non-mobilizable	AP014828	0	8124	AP014828	6153	6271	6407	6594	6813	7115	7467	7978	8730	9834	16422
AP014829	1	10930	29.68892955	-	-	-	-	-	-	-	-	Non-mobilizable	AP014829	0	8169	AP014829	6500	6618	6754	6941	7160	7462	7814	8325	9077	10181	16769
AP014830	1	5754	31.92561696	-	-	-	-	-	-	-	-	Non-mobilizable	AP014830	0	8120	AP014830	830	861	906	954	1000	1063	1121	1194	1277	1378	2115
AP014831	1	5251	32.24147781	-	-	-	-	-	-	-	-	Non-mobilizable	AP014831	0	8121	AP014831	830	861	906	953	999	1062	1120	1193	1276	1377	2114
AP014832	1	4576	27.62237762	-	-	-	-	-	-	-	-	Non-mobilizable	AP014832	0	8118	AP014832	6042	6160	6296	6483	6702	7004	7356	7867	8619	9723	16311
AP014834	1	181769	32.52919915	rep_cluster_125	000558__CP013279	MOBP	NC_012579_00171	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Conjugative	AP014834	0	3262	AP014834	1929	2016	2113	2231	2369	2550	2742	3009	3328	3707	5882
AP014835	1	94818	33.06439706	rep_cluster_163	001021__NC_002146_00042	MOBP	AP014835_00002	MPF_T	NC_020240_00009	-	-	Conjugative	AP014835	0	3313	AP014835	2759	2867	2986	3142	3326	3579	3867	4288	4889	5762	10922
AP014837	1	6436	40.91050342	rep_cluster_1550	000918__AP014837_00001	-	-	-	-	-	-	Non-mobilizable	AP014837	0	8170	AP014837	5779	5897	6033	6220	6439	6741	7093	7604	8356	9460	16048
AP014859	1	183746	44.91090963	rep_cluster_1486,rep_cluster_557	000825__CP009849_00015,001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014859	0	7121	AP014859	2843	2952	3075	3237	3426	3687	3982	4416	5036	5936	11370
AP014860	1	69078	45.86409566	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014860	0	5866	AP014860	2739	2846	2964	3120	3301	3553	3840	4258	4850	5713	10766
AP014861	1	118241	44.11160257	rep_cluster_557	001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014861	0	7121	AP014861	2843	2952	3075	3237	3426	3687	3982	4416	5036	5936	11371
AP014863	1	59815	60.47646911	-	-	MOBP	AP014863_00037	-	-	-	-	Mobilizable	AP014863	0	2638	AP014863	3558	3676	3812	3999	4218	4520	4872	5383	6135	7239	13827
AP014866	1	293217	33.37971536	rep_cluster_125,rep_cluster_1721	000558__CP013279,001137__CP004861	-	-	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Non-mobilizable	AP014866	0	3244	AP014866	2235	2333	2446	2575	2732	2937	3164	3484	3887	4394	7274
AP014867	1	130548	32.82317615	rep_cluster_1721,rep_cluster_125	001137__CP004861,000558__CP013279	-	-	-	-	-	-	Non-mobilizable	AP014867	0	3251	AP014867	2006	2098	2199	2320	2462	2649	2850	3132	3482	3897	6301
AP014868	1	54355	34.49176709	rep_cluster_1721	001137__CP004861	MOBC	CP004862_00040	-	-	-	-	Mobilizable	AP014868	0	3236	AP014868	2399	2503	2618	2758	2925	3144	3395	3741	4182	4754	8046
AP014869	1	23773	33.07954402	-	-	-	-	-	-	-	-	Non-mobilizable	AP014869	0	3242	AP014869	1442	1516	1592	1684	1793	1924	2057	2239	2433	2669	4113
AP014870	1	14827	37.3777568	-	-	-	-	-	-	-	-	Non-mobilizable	AP014870	0	3966	AP014870	6181	6299	6435	6622	6841	7143	7495	8006	8758	9862	16450
AP014871	1	11769	31.78689778	rep_cluster_814	002297__NC_020250	MOBT	AP014871_00020	-	-	-	-	Mobilizable	AP014871	0	3163	AP014871	460	476	501	523	547	577	605	647	685	732	1070
