GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
AP010805	1	190974	62.95883209	rep_cluster_647	002102__AP017658_00105	MOBP	NC_014007_00175	MPF_F	NC_014007_00102,NC_014007_00106,NC_014007_00109,NC_014007_00110,NC_014007_00114,NC_014007_00120,NC_014007_00164,NC_014007_00169,NC_014007_00174	-	-	Conjugative	AP010805	0	5153	AP010805	2315	2671	3042	3511	4086	4784	5608	6521	7754	9528	15860
AP010806	1	31776	63.68957704	rep_cluster_754	002232__NC_019376_00020	MOBQ	NC_020542_00048	MPF_T	NC_014005_00036	-	-	Conjugative	AP010806	0	3202	AP010806	2264	2518	2787	3050	3315	3561	3825	4128	4497	4970	6652
AP010807	1	5398	60.9855502	rep_cluster_1833	001259__CP005093	MOBQ	NC_014009_00003	-	-	-	-	Mobilizable	AP010807	0	5461	AP010807	2264	2470	2641	2829	3031	3211	3406	3653	3960	4362	5683
AP010873	1	9139	27.57413284	rep_cluster_1334	000653__AP010873_00001	-	-	-	-	-	-	Non-mobilizable	AP010873	0	8148	AP010873	3498	3855	4228	4700	5276	5975	6801	7714	8949	10726	17066
AP010905	1	58704	58.02500681	-	-	-	-	-	-	-	-	Non-mobilizable	AP010905	0	7443	AP010905	1264	1347	1409	1494	1594	1678	1770	1908	2080	2288	3032
AP010906	1	8867	37.1715349	-	-	-	-	-	-	-	-	Non-mobilizable	AP010906	0	8149	AP010906	3879	4236	4609	5081	5657	6356	7182	8095	9330	11107	17447
AP010952	1	261596	65.88174131	rep_cluster_1806	001227__CP007798_00001	MOBP	NC_013860_00088	-	-	-	-	Mobilizable	AP010952	0	6385	AP010952	808	847	864	905	942	978	1026	1073	1107	1168	1457
AP011122	1	191799	53.36211346	-	-	MOBP	NC_013210_00118	-	-	-	-	Mobilizable	AP011122	0	4376	AP011122	2264	2518	2716	2925	3148	3355	3578	3847	4185	4614	6124
AP011123	1	182940	53.4967749	rep_cluster_1288	000606__CP021511_00156	MOBP	NC_013210_00118	MPF_I	NC_013211_00105,NC_013211_00112	-	-	Conjugative	AP011123	0	4375	AP011123	2264	2518	2716	2925	3148	3353	3576	3844	4182	4610	6117
AP011124	1	49961	53.88202798	rep_cluster_762	002241__CP019879	MOBP,MOBQ	NC_013210_00118,NC_016028_00030	-	-	-	-	Mobilizable	AP011124	0	2767	AP011124	2264	2518	2714	2919	3141	3346	3569	3836	4174	4602	6109
AP011125	1	3204	53.74531835	-	-	MOBQ	NC_013213_00002	-	-	-	-	Mobilizable	AP011125	0	8135	AP011125	3495	3852	4225	4697	5273	5972	6798	7711	8946	10723	17063
AP011126	1	3035	55.78253707	-	-	-	-	-	-	-	-	Non-mobilizable	AP011126	0	7021	AP011126	2011	2150	2266	2394	2546	2682	2835	3041	3292	3621	4656
AP011127	1	1815	58.56749311	-	-	-	-	-	-	-	-	Non-mobilizable	AP011127	0	7484	AP011127	2546	2902	3273	3742	4317	5015	5839	6752	7985	9759	16091
AP011530	1	308544	24.46360973	rep_cluster_145	000791__AP011530_00235	-	-	MPF_I	NC_013940_00030	-	-	Non-mobilizable	AP011530	0	8150	AP011530	3499	3856	4229	4701	5277	5976	6802	7715	8950	10727	17067
AP011542	1	5838	40.75025694	Col(SD853)	NC_015392	MOBV,MOBV	NC_005311_00009,LN999830_00004	-	-	-	-	Mobilizable	AP011542	0	517	AP011542	2165	2330	2460	2614	2793	2956	3134	3365	3644	4000	5123
AP011942	1	9129	34.1329828	rep_cluster_137	000697__KM583812_00001	MOBP	NC_014257_00004	-	-	-	-	Mobilizable	AP011942	0	3468	AP011942	696	731	743	772	799	830	871	917	948	1005	1278
AP011944	1	2637	36.74630262	rep_cluster_60	002034__AP011944_00001	-	-	-	-	-	-	Non-mobilizable	AP011944	0	4728	AP011944	696	731	743	774	809	844	890	936	969	1028	1302
AP011958	1	106510	53.46915783	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	NC_007208_00043	MPF_F	NC_022651_00077,NC_019002_00072,NC_019094_00090,NC_019112_00063,NC_013437_00116,NC_017054_00095,NC_017054_00096,NC_017054_00098,NC_017054_00100,NC_014615_00033,NC_003277_00107,NC_021155_00062	-	-	Conjugative	AP011958	0	19	AP011958	2264	2518	2787	3127	3568	4168	4898	5723	6802	8264	13637
AP011959	1	8670	60.94579008	IncQ1	000192__AM183225_00009	MOBQ	CP022499	-	-	MOBQ	KU674895	Mobilizable	AP011959	0	184	AP011959	2264	2518	2787	3127	3568	4168	4898	5681	6575	7688	11882
AP012043	1	1729	60.90225564	-	-	-	-	-	-	-	-	Non-mobilizable	AP012043	0	8151	AP012043	3880	4237	4610	5082	5658	6357	7183	8096	9331	11108	17448
AP012045	1	60586	43.32849173	-	-	MOBP	AP012045_00030	MPF_T	NC_016046_00033,NC_016046_00036	-	-	Conjugative	AP012045	0	8152	AP012045	3500	3857	4230	4702	5278	5977	6803	7716	8951	10728	17068
AP012049	1	1989	46.60633484	Inc13	000056__AP012049_00002	-	-	-	-	-	-	Non-mobilizable	AP012049	0	8153	AP012049	3881	4238	4611	5083	5659	6358	7184	8097	9332	11109	17449
AP012158	1	14902	35.97503691	-	-	-	-	-	-	-	-	Non-mobilizable	AP012158	0	8154	AP012158	3192	3549	3922	4394	4970	5669	6495	7408	8643	10420	16760
AP012168	1	42449	41.12935523	rep_cluster_707	002174__CP006038_00005	MOBQ	NC_006377_00033	MPF_T	NC_011839_00038,NC_011352_00013	-	-	Conjugative	AP012168	0	4339	AP012168	2264	2518	2787	3127	3679	4377	5201	6114	7347	9121	15453
AP012169	1	35388	39.5529558	-	-	MOBQ	NC_020821_00023	-	-	-	-	Mobilizable	AP012169	0	2813	AP012169	2264	2518	2787	3127	3532	3880	4235	4624	5091	5666	7698
AP012170	1	35340	36.85625354	rep_cluster_778	002255__CP003044_00001	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012170	0	7083	AP012170	2264	2518	2787	3127	3666	4364	5188	6101	7334	9108	15440
AP012171	1	25335	41.3104401	rep_cluster_731	002182__CP018327	MOBQ	NC_006377_00033	-	-	-	-	Mobilizable	AP012171	0	2816	AP012171	2264	2518	2787	3162	3737	4435	5259	6172	7405	9179	15511
AP012172	1	17882	39.62084778	rep_cluster_731	002182__CP018327	-	-	-	-	-	-	Non-mobilizable	AP012172	0	4242	AP012172	2264	2518	2787	3127	3532	3891	4253	4657	5144	5729	7779
AP012173	1	11627	35.69278404	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012173	0	7703	AP012173	2175	2341	2477	2632	2812	2976	3158	3394	3676	4032	5162
AP012174	1	10300	35.76699029	rep_cluster_2119	CP005948	-	-	-	-	-	-	Non-mobilizable	AP012174	0	3005	AP012174	2264	2518	2787	3127	3532	3891	4253	4649	5123	5698	7739
AP012175	1	8556	34.40860215	rep_cluster_1058	000300__NC_008499_00039	-	-	-	-	-	-	Non-mobilizable	AP012175	0	3064	AP012175	2264	2518	2787	3127	3532	3886	4244	4635	5106	5681	7718
AP012176	1	5866	39.68632799	-	-	MOBQ	NC_020825_00004	-	-	-	-	Mobilizable	AP012176	0	7703	AP012176	2175	2341	2477	2632	2812	2976	3159	3395	3677	4033	5163
AP012201	1	177718	29.19006516	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012201	0	7968	AP012201	181	182	183	189	193	200	208	215	219	226	272
AP012223	1	148801	64.40010484	rep_cluster_647	002102__AP017658_00105	MOBP	AP012223_00131	MPF_T	NC_015974_00107,NC_015974_00110,NC_015595_00083,NC_015595_00082,NC_015974_00115	-	-	Conjugative	AP012223	0	3209	AP012223	2264	2518	2787	3048	3309	3554	3815	4116	4485	4958	6639
AP012274	1	10497	53.92016767	-	-	-	-	-	-	-	-	Non-mobilizable	AP012274	0	8133	AP012274	146	147	148	150	151	157	165	172	175	182	228
AP012275	1	13478	50.03709749	-	-	-	-	-	-	-	-	Non-mobilizable	AP012275	0	8134	AP012275	146	147	148	150	152	158	166	173	176	183	229
AP012283	1	199075	29.10310185	rep_cluster_184	001266__CP006684_00001	-	-	-	-	-	-	Non-mobilizable	AP012283	0	7968	AP012283	181	182	183	189	193	200	208	215	219	227	275
AP012293	1	94348	46.08364777	-	-	-	-	-	-	-	-	Non-mobilizable	AP012293	0	8129	AP012293	147	148	149	151	153	159	167	174	177	184	230
AP012294	1	72893	45.65870523	-	-	-	-	-	-	-	-	Non-mobilizable	AP012294	0	8155	AP012294	3501	3858	4231	4703	5279	5978	6804	7717	8952	10729	17069
AP012295	1	29913	42.04192157	-	-	MOBQ	NC_017070_00013	-	-	-	-	Mobilizable	AP012295	0	8131	AP012295	149	150	151	153	155	161	169	176	179	186	232
AP012296	1	29781	48.37648165	rep_cluster_453	001797__NC_017077_00004	MOBF	NC_017077_00007	-	-	-	-	Mobilizable	AP012296	0	8132	AP012296	150	151	152	154	156	162	170	177	180	187	233
AP012297	1	4693	44.4278713	rep_cluster_408	001730__NC_017071_00001	-	-	-	-	-	-	Non-mobilizable	AP012297	0	8156	AP012297	3882	4239	4612	5084	5660	6359	7185	8098	9333	11110	17450
AP012298	1	2614	45.48584545	Inc13	000072__NC_017072_00001	-	-	-	-	-	-	Non-mobilizable	AP012298	0	2087	AP012298	686	721	729	757	779	805	840	879	907	963	1228
AP012299	1	285449	49.9507793	-	-	-	-	-	-	-	-	Non-mobilizable	AP012299	0	8130	AP012299	148	149	150	152	154	160	168	175	178	185	231
AP012300	1	73380	44.81602617	-	-	-	-	-	-	-	-	Non-mobilizable	AP012300	0	8157	AP012300	3883	4240	4613	5085	5661	6360	7186	8099	9334	11111	17451
AP012301	1	35182	46.67159343	-	-	-	-	-	-	-	-	Non-mobilizable	AP012301	0	8158	AP012301	3884	4241	4614	5086	5662	6361	7187	8100	9335	11112	17452
AP012339	1	81157	69.98780142	-	-	MOBP	AP012339_00066	MPF_T	NC_017081_00056,NC_017081_00060,NC_017081_00065	-	-	Conjugative	AP012339	0	8159	AP012339	3502	3859	4232	4704	5280	5979	6805	7718	8953	10730	17070
AP012343	1	4161	54.5541937	rep_cluster_2020	001454__CP021655	MOBV	NC_019014_00001	-	-	-	-	Mobilizable	AP012343	0	4301	AP012343	1871	1993	2094	2208	2341	2462	2604	2791	3021	3307	4254
AP012542	1	11154	42.52286175	-	-	MOBP	NC_012222_00016	-	-	-	-	Mobilizable	AP012542	0	4642	AP012542	2264	2518	2787	3027	3276	3508	3758	4050	4405	4853	6448
AP012543	1	10775	40.21345708	rep_cluster_1629	001018__AP012543_00001	-	-	-	-	-	-	Non-mobilizable	AP012543	0	2956	AP012543	2264	2458	2624	2809	3011	3189	3384	3630	3936	4337	5646
AP012545	1	26706	44.12866023	-	-	MOBP	NC_015979_00031	-	-	-	-	Mobilizable	AP012545	0	3114	AP012545	2264	2518	2787	3069	3345	3610	3891	4209	4586	5068	6768
AP012550	1	43128	29.59562233	rep_cluster_1142,rep_cluster_1018,rep_cluster_1281	000421__NC_013320_00022,000268__U32369_00002,000598__NC_005208_00002	MOBQ,MOBV	NC_013653_00017,NC_022618_00010	MPF_T	NC_010279_00007,NC_013653_00035	-	-	Conjugative	AP012550	0	2197	AP012550	2264	2518	2787	3127	3568	4063	4545	5078	5670	6375	9007
AP012552	1	19174	48.43016585	-	-	MOBC	AP012552_00010	MPF_T	NC_022533_00012,NC_022533_00014,NC_022533_00016,NC_013284_00016	-	-	Conjugative	AP012552	0	1994	AP012552	1560	1661	1740	1837	1954	2053	2166	2316	2505	2733	3558
AP012553	1	38222	48.90900528	rep_cluster_972	002456__AP012553_00041	-	-	-	-	-	-	Non-mobilizable	AP012553	0	6426	AP012553	3039	3396	3769	4241	4817	5516	6342	7255	8490	10267	16607
AP012556	1	194711	66.46568504	-	-	MOBF	KR997898_00063	-	-	-	-	Mobilizable	AP012556	0	7472	AP012556	991	1039	1066	1116	1161	1205	1258	1316	1358	1426	1755
AP012602	1	4158	36.41173641	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP012602	0	2257	AP012602	696	731	743	775	810	845	891	937	970	1029	1303
AP013037	1	181920	36.23735708	Inc18	000083__NC_022879_00029	MOBP	NC_022879_00062	MPF_T	NC_022879_00047,NC_022879_00051	-	-	Conjugative	AP013037	0	7375	AP013037	1891	2018	2122	2239	2374	2496	2638	2829	3060	3349	4302
AP013038	1	82213	35.83496527	rep_cluster_185	001275__NC_022883_00027	MOBP	NC_021995_00038	MPF_T	NC_020208_00096	-	-	Conjugative	AP013038	0	2744	AP013038	2384	2740	3111	3580	4155	4853	5677	6590	7823	9597	15929
AP013039	1	38528	33.75207641	-	-	MOBT	HQ724512_00034	-	-	-	-	Mobilizable	AP013039	0	4434	AP013039	2163	2327	2457	2611	2788	2950	3124	3353	3632	3986	5104
AP013040	1	23629	35.26598671	-	-	-	-	-	-	-	-	Non-mobilizable	AP013040	0	4434	AP013040	2163	2327	2457	2611	2788	2950	3124	3354	3633	3987	5105
AP013041	1	2584	38.93188854	rep_cluster_943	002428__NC_022881_00001	-	-	-	-	-	-	Non-mobilizable	AP013041	0	2773	AP013041	2264	2552	2923	3392	3967	4665	5489	6402	7635	9409	15741
AP013062	1	309692	60.11165933	-	-	-	-	-	-	-	-	Non-mobilizable	AP013062	0	8160	AP013062	3503	3860	4233	4705	5281	5980	6806	7719	8954	10731	17071
AP013064	1	41517	61.46397861	IncP	000169__CP016835_00012	MOBP	NC_009739_00028	-	-	-	-	Mobilizable	AP013064	0	163	AP013064	2264	2518	2787	3127	3568	4147	4738	5380	6109	6980	10264
AP013065	1	58929	51.8980468	IncFII	CP001049	MOBF	AP013065_00059	-	-	-	-	Mobilizable	AP013065	0	4405	AP013065	2355	2711	3082	3551	4126	4824	5648	6561	7794	9568	15900
AP013067	1	86619	56.72542976	rep_cluster_1630	001027__NC_022358_00001	-	-	-	-	-	-	Non-mobilizable	AP013067	0	8161	AP013067	3504	3861	4234	4706	5282	5981	6807	7720	8955	10732	17072
AP014570	1	16368	63.06818182	-	-	-	-	-	-	-	-	Non-mobilizable	AP014570	0	8111	AP014570	2629	2986	3359	3831	4407	5106	5932	6845	8080	9857	16197
AP014581	1	194177	59.30568502	-	-	MOBH	AP014581_00097	-	-	-	-	Mobilizable	AP014581	0	7805	AP014581	730	767	783	817	852	887	933	979	1012	1071	1345
AP014611	1	169829	51.9958311	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	-	-	Conjugative	AP014611	0	152	AP014611	2264	2518	2787	3127	3568	4168	4898	5723	6804	8288	13920
AP014639	1	77793	49.29620917	-	-	-	-	-	-	-	-	Non-mobilizable	AP014639	0	8128	AP014639	3874	4231	4604	5076	5652	6351	7177	8090	9325	11102	17442
AP014641	1	44369	46.10426198	-	-	-	-	-	-	-	-	Non-mobilizable	AP014641	0	8127	AP014641	3873	4230	4603	5075	5651	6350	7176	8089	9324	11101	17441
AP014650	1	189354	39.52860779	rep_cluster_1254	000562__KT346360_00001	-	-	MPF_I	NZ_AFDA02000009_00090,NZ_AFDA02000009_00099,NZ_AFDA02000009_00100,NZ_AFDA02000009_00109	-	-	Non-mobilizable	AP014650	0	5822	AP014650	2264	2518	2787	3127	3568	4019	4465	4949	5488	6108	8348
AP014654	1	145082	46.15458844	IncFIB,IncFIA	000096__NC_019117_00097,CP022610_00144	MOBF	NC_010157_00072	-	-	-	-	Mobilizable	AP014654	0	2380	AP014654	2264	2518	2787	3127	3523	3867	4219	4607	5071	5646	7669
AP014659	1	212255	61.09066924	rep_cluster_602	002046__AP014659_00091	MOBQ	AP014659_00051	MPF_T	NC_007961_00020	-	-	Conjugative	AP014659	0	5500	AP014659	1486	1583	1658	1754	1866	1961	2066	2211	2386	2604	3377
AP014681	1	81630	40.42263874	rep_cluster_172,rep_cluster_1058	001134__CP003145_00001,000300__NC_008499_00039	MOBQ	NC_011352_00007	-	-	-	-	Mobilizable	AP014681	0	6518	AP014681	2264	2518	2787	3088	3367	3634	3918	4238	4621	5115	6844
AP014682	1	40971	39.42056577	rep_cluster_707	002176__NZ_AVAB01000114_00021	MOBQ,MOBP	NC_006377_00033,NC_015979_00031	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	AP014682	0	4344	AP014682	2264	2518	2787	3127	3658	4356	5180	6093	7326	9100	15432
AP014686	1	210438	61.56587689	rep_cluster_1965	001407__AP014686_00158	MOBQ	AP014686_00227	MPF_T	NC_011990_00129	-	-	Conjugative	AP014686	0	5498	AP014686	1486	1582	1657	1753	1864	1959	2064	2209	2384	2602	3375
AP014687	1	136288	61.13084057	rep_cluster_506	001879__NC_009475_00001	MOBP	NC_009475_00017	-	-	-	-	Mobilizable	AP014687	0	5501	AP014687	1487	1584	1659	1755	1867	1962	2067	2212	2387	2605	3378
AP014688	1	136153	61.66298209	rep_cluster_507	001880__NC_007961_00030	-	-	MPF_T	NC_007961_00025	-	-	Non-mobilizable	AP014688	0	5499	AP014688	1486	1582	1657	1753	1865	1960	2065	2210	2385	2603	3376
AP014707	1	85702	67.84439103	-	-	-	-	-	-	-	-	Non-mobilizable	AP014707	0	8162	AP014707	3505	3862	4235	4707	5283	5982	6808	7721	8956	10733	17073
AP014708	1	50170	70.33486147	-	-	-	-	-	-	-	-	Non-mobilizable	AP014708	0	6234	AP014708	1822	1944	2037	2148	2277	2393	2532	2712	2933	3213	4151
AP014709	1	38936	66.71717691	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014709	0	6235	AP014709	1823	1945	2038	2149	2278	2394	2533	2713	2934	3214	4152
AP014713	1	6220	33.10289389	rep_cluster_137	000691__NC_020556_00001	-	-	-	-	-	-	Non-mobilizable	AP014713	0	2076	AP014713	696	731	743	772	799	830	876	922	955	1014	1287
AP014720	1	313409	63.34789365	-	-	MOBP	AP014720_00384	-	-	-	-	Mobilizable	AP014720	0	7777	AP014720	2982	3339	3712	4184	4760	5459	6285	7198	8433	10210	16550
AP014721	1	14696	60.41099619	-	-	-	-	-	-	-	-	Non-mobilizable	AP014721	0	8163	AP014721	3885	4242	4615	5087	5663	6362	7188	8101	9336	11113	17453
AP014801	1	111306	68.97561677	rep_cluster_567	001966__CP014598	-	-	-	-	-	-	Non-mobilizable	AP014801	0	6899	AP014801	1532	1630	1707	1804	1918	2014	2121	2268	2450	2671	3466
AP014802	1	106137	68.12515899	rep_cluster_565	001965__CP012664_00035	MOBP	NC_011960_00023	-	-	-	-	Mobilizable	AP014802	0	5452	AP014802	1531	1629	1706	1803	1917	2013	2120	2267	2449	2670	3465
AP014803	1	60897	67.3547137	rep_cluster_252	001530__CP010865_00002	-	-	-	-	-	-	Non-mobilizable	AP014803	0	7682	AP014803	744	782	798	832	867	902	948	994	1027	1086	1373
AP014804	1	146197	47.3559649	IncFIB,IncFIA,IncFIC	000096__NC_019117_00097,000136__AP014877_00014,CR942285	MOBF,MOBF	NC_011980_00044,MF535908_00027	MPF_F	08-5333_00200,NC_010719_00096,NC_010719_00097,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017630_00031,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	KY126370	Conjugative	AP014804	0	105	AP014804	2264	2518	2787	3127	3568	4168	4988	5901	7134	8908	15240
AP014805	1	83606	49.06346434	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	HM021326	Conjugative	AP014805	0	8	AP014805	2264	2518	2787	3127	3568	4168	4898	5723	6800	8260	13598
AP014806	1	46693	51.95639603	IncFIC,IncFIA	AY458016,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_Unknown	08-5333_00200	-	-	Conjugative	AP014806	0	2886	AP014806	2264	2518	2787	3127	3568	4168	4898	5723	6937	8711	15041
AP014807	1	8599	46.67984649	rep_cluster_2350	CP041342_00001	MOBF	CP019897	-	-	-	-	Mobilizable	AP014807	0	1114	AP014807	2264	2518	2787	3127	3568	4168	4898	5723	6669	7834	12163
AP014810	1	64864	66.85218303	rep_cluster_684	002149__CP001512	MOBQ	AP014810_00015	-	-	-	-	Mobilizable	AP014810	0	2167	AP014810	2172	2337	2470	2625	2805	2969	3150	3386	3668	4024	5154
AP014811	1	59879	64.39820304	-	-	MOBF	NC_012989_00023	-	-	-	-	Mobilizable	AP014811	0	6394	AP014811	1836	1958	2056	2169	2298	2415	2554	2738	2963	3243	4184
AP014812	1	42569	64.80302568	rep_cluster_433	001774__CP015370_00007	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014812	0	2169	AP014812	2172	2337	2472	2627	2807	2971	3152	3388	3670	4026	5156
AP014813	1	41417	62.47434628	-	-	MOBP	AP014813_00011	-	-	-	-	Mobilizable	AP014813	0	8164	AP014813	2833	3190	3563	4035	4611	5310	6136	7049	8284	10061	16401
AP014814	1	29506	64.18355589	-	-	MOBF	AP014814_00005	-	-	-	-	Mobilizable	AP014814	0	4983	AP014814	2536	2892	3263	3732	4307	5005	5829	6742	7975	9749	16081
AP014816	1	60790	31.94110873	-	-	-	-	-	-	-	-	Non-mobilizable	AP014816	0	8122	AP014816	151	152	153	155	157	163	171	178	181	188	234
AP014817	1	57874	34.84466254	-	-	-	-	-	-	-	-	Non-mobilizable	AP014817	0	8123	AP014817	152	153	154	156	158	164	172	179	182	189	235
AP014818	1	17905	31.02485339	-	-	-	-	-	-	-	-	Non-mobilizable	AP014818	0	8165	AP014818	154	155	156	158	160	166	174	181	184	191	237
AP014819	1	16994	29.3044604	-	-	-	-	-	-	-	-	Non-mobilizable	AP014819	0	8166	AP014819	712	749	764	798	833	868	914	960	993	1052	1326
AP014820	1	5106	26.7528398	-	-	-	-	-	-	-	-	Non-mobilizable	AP014820	0	8167	AP014820	3506	3863	4236	4708	5284	5983	6809	7722	8957	10734	17074
AP014822	1	41943	33.66711966	-	-	-	-	-	-	-	-	Non-mobilizable	AP014822	0	8125	AP014822	707	743	758	792	827	862	908	954	987	1046	1320
AP014823	1	29076	32.03329206	-	-	-	-	-	-	-	-	Non-mobilizable	AP014823	0	8126	AP014823	707	744	759	793	828	863	909	955	988	1047	1321
AP014824	1	49712	33.94351464	-	-	-	-	-	-	-	-	Non-mobilizable	AP014824	0	6400	AP014824	710	747	762	796	831	866	912	958	991	1050	1324
AP014825	1	48007	32.42027204	-	-	-	-	-	-	-	-	Non-mobilizable	AP014825	0	3502	AP014825	708	745	760	794	829	864	910	956	989	1048	1322
AP014826	1	32475	35.79676674	-	-	-	-	-	-	-	-	Non-mobilizable	AP014826	0	6401	AP014826	709	746	761	795	830	865	911	957	990	1049	1323
AP014827	1	10375	30.60240964	-	-	-	-	-	-	-	-	Non-mobilizable	AP014827	0	8168	AP014827	3886	4243	4616	5088	5664	6363	7189	8102	9337	11114	17454
AP014828	1	37779	36.73469388	-	-	-	-	-	-	-	-	Non-mobilizable	AP014828	0	8124	AP014828	153	154	155	157	159	165	173	180	183	190	236
AP014829	1	10930	29.68892955	-	-	-	-	-	-	-	-	Non-mobilizable	AP014829	0	8169	AP014829	711	748	763	797	832	867	913	959	992	1051	1325
AP014830	1	5754	31.92561696	-	-	-	-	-	-	-	-	Non-mobilizable	AP014830	0	8120	AP014830	1022	1070	1097	1147	1193	1238	1291	1350	1392	1461	1794
AP014831	1	5251	32.24147781	-	-	-	-	-	-	-	-	Non-mobilizable	AP014831	0	8121	AP014831	1022	1070	1097	1147	1194	1239	1292	1351	1393	1462	1795
AP014832	1	4576	27.62237762	-	-	-	-	-	-	-	-	Non-mobilizable	AP014832	0	8118	AP014832	155	156	157	159	161	167	175	182	185	192	238
AP014834	1	181769	32.52919915	rep_cluster_125	000558__CP013279	MOBP	NC_012579_00171	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Conjugative	AP014834	0	3262	AP014834	2264	2495	2675	2868	3075	3262	3465	3715	4031	4439	5798
AP014835	1	94818	33.06439706	rep_cluster_163	001021__NC_002146_00042	MOBP	AP014835_00002	MPF_T	NC_020240_00009	-	-	Conjugative	AP014835	0	3313	AP014835	2264	2501	2687	2885	3102	3300	3517	3780	4111	4536	6001
AP014837	1	6436	40.91050342	rep_cluster_1550	000918__AP014837_00001	-	-	-	-	-	-	Non-mobilizable	AP014837	0	8170	AP014837	3887	4244	4617	5089	5665	6364	7190	8103	9338	11115	17455
AP014859	1	183746	44.91090963	rep_cluster_1486,rep_cluster_557	000825__CP009849_00015,001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014859	0	7121	AP014859	2007	2146	2262	2390	2542	2676	2828	3034	3283	3609	4644
AP014860	1	69078	45.86409566	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014860	0	5866	AP014860	2007	2146	2262	2390	2542	2676	2828	3034	3282	3607	4638
AP014861	1	118241	44.11160257	rep_cluster_557	001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	AP014861	0	7121	AP014861	2007	2146	2262	2390	2542	2676	2828	3034	3283	3610	4645
AP014863	1	59815	60.47646911	-	-	MOBP	AP014863_00037	-	-	-	-	Mobilizable	AP014863	0	2638	AP014863	3233	3590	3963	4435	5011	5710	6536	7449	8684	10461	16801
AP014866	1	293217	33.37971536	rep_cluster_125,rep_cluster_1721	000558__CP013279,001137__CP004861	-	-	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Non-mobilizable	AP014866	0	3244	AP014866	2264	2513	2703	2906	3125	3328	3550	3817	4151	4576	6074
AP014867	1	130548	32.82317615	rep_cluster_1721,rep_cluster_125	001137__CP004861,000558__CP013279	-	-	-	-	-	-	Non-mobilizable	AP014867	0	3251	AP014867	2264	2513	2704	2908	3128	3331	3553	3820	4154	4581	6079
AP014868	1	54355	34.49176709	rep_cluster_1721	001137__CP004861	MOBC	CP004862_00040	-	-	-	-	Mobilizable	AP014868	0	3236	AP014868	2264	2518	2787	3041	3297	3537	3793	4089	4456	4925	6596
AP014869	1	23773	33.07954402	-	-	-	-	-	-	-	-	Non-mobilizable	AP014869	0	3242	AP014869	2264	2518	2787	3041	3296	3534	3788	4083	4445	4910	6559
AP014870	1	14827	37.3777568	-	-	-	-	-	-	-	-	Non-mobilizable	AP014870	0	3966	AP014870	109	109	110	112	113	116	123	128	130	135	159
AP014871	1	11769	31.78689778	rep_cluster_814	002297__NC_020250	MOBT	AP014871_00020	-	-	-	-	Mobilizable	AP014871	0	3163	AP014871	1547	1648	1727	1824	1941	2038	2150	2300	2485	2712	3526
AP014872	1	7812	32.42447517	rep_cluster_617	002066__NC_020243_00001	-	-	-	-	-	-	Non-mobilizable	AP014872	0	3274	AP014872	1546	1647	1726	1823	1940	2037	2148	2297	2481	2707	3519
AP014876	1	71214	51.9518634	IncFIA,IncFIC	MK878891_00042,AY458016	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBP	AP014804	Conjugative	AP014876	0	110	AP014876	2264	2518	2787	3127	3568	4168	4898	5723	6834	8547	14670
